code,name,cf_sales20161,rateofreturn20161,cf_nm20161,cf_liabilities20161,cashflowratio20161,cf_sales20162,rateofreturn20162,cf_nm20162,cf_liabilities20162,cashflowratio20162,cf_sales20163,rateofreturn20163,cf_nm20163,cf_liabilities20163,cashflowratio20163,cf_sales20164,rateofreturn20164,cf_nm20164,cf_liabilities20164,cashflowratio20164,cf_sales20171,rateofreturn20171,cf_nm20171,cf_liabilities20171,cashflowratio20171,cf_sales20172,rateofreturn20172,cf_nm20172,cf_liabilities20172,cashflowratio20172,cf_sales20173,rateofreturn20173,cf_nm20173,cf_liabilities20173,cashflowratio20173,cf_sales20174,rateofreturn20174,cf_nm20174,cf_liabilities20174,cashflowratio20174,cf_sales20181,rateofreturn20181,cf_nm20181,cf_liabilities20181,cashflowratio20181
002283,天润曲轴,0.2261,0.0146,3.0097,0.0475,4.841,0.3473,0.057,3.4247,0.1919,19.5632,0.2569,0.0622,2.3479,0.2234,22.7902,0.2094,0.0744,1.9024,0.2545,25.9009,-0.1608,-0.0159,-1.4052,-0.0541,-5.5002,-0.1195,-0.0293,-1.1486,-0.094,-9.5763,-0.0353,-0.0129,-0.3321,-0.0364,-3.6934,-0.0301,-0.0146,-0.2667,-0.04,-4.2514,0.0626,0.0084,0.6537,0.022000000000000002,2.3265
300700,岱勒新材,,,,,,,,,,,0.0665,,0.2993,,,0.1008,0.0447,0.4755,0.1022,15.3977,0.0912,,0.4557,,,0.0146,0.0046,0.0646,0.0096,1.5624,0.0454,0.0171,0.1934,0.0468,7.0401,0.0339,0.0149,0.1327,0.0321,3.9094,0.0626,0.0087,0.2293,0.0185,2.1016
600597,光明乳业,0.0594,0.019,1.8511,0.0292,4.0692,0.0672,0.0455,2.1468,0.0721,10.4009,0.0945,0.0949,2.9067,0.1553,21.4083,0.1291,0.1623,3.8641,0.263,35.976,-0.0697,-0.023,-1.7566,-0.0379,-5.2437,0.0334,0.0223,0.8514,0.037000000000000005,5.1827,0.0797,0.0805,2.1189,0.1315,14.4425,0.0738,0.0968,1.9562,0.1624,17.7107,0.0625,0.0193,1.4784,0.0333,3.6491
603021,山东华鹏,0.1076,0.0085,1.8864,0.0137,1.5668,0.1061,0.0135,1.188,0.0272,3.1894,0.1038,0.0197,1.0795,0.0401,4.6198,0.1576,0.0406,2.1038,0.0832,9.6341,0.071,0.0041,1.1976,0.0079,0.8802,0.0393,0.0046,0.5538,0.0087,0.998,0.011000000000000001,0.002,0.1816,0.0037,0.4121,0.0785,0.02,2.8953,0.0361,3.8928,0.0621,0.0041,15.179,0.0077,0.8220000000000001
600617,国新能源,-0.087,-0.0108,-1.0756,-0.0141,-3.9621,0.0073,0.0013,0.0855,0.0016,0.3276,0.0411,0.0095,0.5334,0.012,2.5415,0.0366,0.0119,0.7279,0.0148,3.3573,0.0934,0.0121,3.7883,0.0149,3.5791,0.0659,0.0136,5.2021,0.0166,4.9288,0.0464,0.0129,,0.0156,4.1606,0.1163,0.0437,,0.0525,13.5254,0.0621,0.006999999999999999,28.2153,0.0084,1.9123
000507,珠海港,0.1889,0.0124,2.3024,0.0258,6.5219,0.1333,0.0205,1.5267,0.0413,9.2767,0.1746,0.0413,2.602,0.0832,18.1469,0.1551,0.0488,2.3237,0.0996,31.5341,0.1427,0.0097,2.813,0.0199,6.4845,0.1598,0.0227,1.2491,0.0465,12.993,0.157,0.0335,1.6127,0.0673,17.3171,0.1968,0.0619,2.208,0.1296,39.4759,0.0619,0.0038,0.8694,0.0075,1.7809
002225,濮耐股份,-0.0854,-0.0089,-1.5618,-0.0182,-2.4144,0.0337,0.0077,0.7179,0.0165,2.1581,0.073,0.0252,1.8079,0.054000000000000006,7.0996,0.0752,0.0376,,0.0781,10.3692,-0.0026,-0.0003,-0.0416,-0.0006,-0.0807,0.0404,0.0102,0.8273,0.0205,2.6617,0.0094,0.0038,0.3833,0.0075,0.9731,0.0466,0.0275,4.1959,0.057,6.6365,0.0618,0.0109,0.9625,0.022000000000000002,2.5253
002534,杭锅股份,0.3628,0.022000000000000002,7.5333,0.0365,4.6954,0.3658,0.0529,3.7714,0.0862,11.2584,0.2219,0.0544,2.2562,0.0894,11.6323,0.2492,0.0888,3.2239,0.1461,18.6994,-0.1369,-0.0193,-1.339,-0.0323,-4.1725,0.0576,0.0136,0.4625,0.0226,2.8679,0.0926,0.0321,0.6705,0.0541,6.8668,0.1518,0.0656,1.2445,0.1091,13.5472,0.0617,0.0054,0.5325,0.0092,1.1523
600433,冠豪高新,-0.2584,-0.0237,-9.5522,-0.0598,-8.7002,0.0363,0.0074,0.7769,0.0186,2.6871,0.0649,0.0207,1.4193,0.0549,8.2654,0.0909,0.0378,1.5208,0.0967,10.3261,0.1091,0.0111,3.1317,0.028999999999999998,3.1042,0.0516,0.0113,1.5291,0.0286,2.8698,0.0471,0.0166,1.9418,0.0457,4.5787,0.0373,0.0201,1.7019,0.0596,5.975,0.0615,0.0081,1.5583,0.0211,2.1188
600606,绿地控股,-0.593,-0.0453,-12.0437,-0.0512,-8.0907,-0.1086,-0.019,-2.4522,-0.0215,-3.4451,-0.0404,-0.0091,-0.9855,-0.0103,-1.6274,-0.0176,-0.0059,-0.4637,-0.0066,-0.9423,0.0475,0.0037,0.9275,0.0041,0.5954,0.0951,0.0161,1.9164,0.018000000000000002,2.4024,0.1869,0.0437,3.9545,0.0492,6.6051,0.2029,0.0694,4.337,0.078,10.2115,0.0614,0.0053,1.1195,0.006,0.7787
600507,方大特钢,0.2822,0.0535,7.2712,0.0724,7.3553,0.1707,0.0848,2.3886,0.1263,12.8819,0.1457,0.1081,1.8182,0.1624,16.5652,0.1508,0.1587,1.9382,0.2425,24.6646,0.1986,0.0587,1.9069999999999998,0.0895,9.0485,0.135,0.0904,1.1917,0.1397,14.1182,0.1554,0.1511,1.0147,0.251,25.3538,0.1831,0.2964,1.0013,0.7411,75.7202,0.0613,0.0202,0.4218,0.0291,2.9376
600293,三峡新材,,,,,,0.0183,0.0038,2.3304,0.0052,0.5483,0.0163,0.0026,0.6351,0.0067,0.7127,-0.2135,-0.1143,-3.9488,-0.2514,-27.3622,0.1505,0.065,6.5914,0.1342,14.4724,0.0099,0.0093,0.3215,0.0208,2.2678,0.0344,0.046,1.1132,0.1004,10.8331,-0.0184,-0.031,-0.5429999999999999,-0.0659,-6.9031,0.061,0.0252,1.7358,0.0528,5.6112
300584,海辰药业,-0.1328,,-1.3021,,,0.0386,0.0141,0.2196,0.0587,6.6789,0.0518,0.0296,0.3227,0.1282,14.6021,0.1344,0.1018,0.8342,0.3987,44.3699,-0.0126,-0.0017,-0.1211,-0.0118,-1.334,0.152,0.0475,0.8918,0.3768,43.7249,0.1365,0.0718,0.8976,0.5443,62.3411,0.1023,0.0736,0.7097,0.4062,44.3385,0.0606,0.0148,0.5839,0.0733,7.8888
002398,建研集团,-0.0481,-0.0047,-0.2829,-0.0365,-3.9486,0.1949,0.0444,1.2441,0.2964,31.5881,0.2204,0.0805,1.6083,0.4859,51.2404,0.2081,0.1084,1.693,0.5998,62.8875,-0.0402,-0.0052,-0.4462,-0.0312,-3.2857,0.0242,0.0071,0.2503,0.034,3.5737,0.0594,0.0267,0.5923,0.1161,12.1123,0.0374,0.0237,0.3874,0.091,9.4114,0.0604,0.0087,0.5666,0.035,3.6091
300729,乐歌股份,,,,,,0.0522,0.0201,0.3439,0.0468,6.1697,0.0378,,0.2937,,,0.0797,0.0596,0.6473,0.1231,14.837,0.0517,,0.5212,,,0.1046,0.0507,1.1434,0.1052,12.5163,0.0844,0.0658,1.0201,0.1479,18.741,0.0901,0.0614,1.0723,0.1645,18.9657,0.0602,0.0134,0.9947,0.0418,5.0152
002855,捷荣技术,0.31,,8.6078,,,0.1171,0.0719,3.135,0.1479,15.7541,0.0193,,0.5119,,,0.0549,0.0613,1.3304,0.1218,12.5957,0.1694,0.0349,4.0133,0.0972,10.088,-0.1323,-0.0519,-3.4925,-0.1725,-17.8998,-0.0413,-0.0242,-1.3851,-0.068,-6.9335,-0.0912,-0.0701,-2.8039,-0.1783,-17.9763,0.0601,0.0103,3.4646,0.0237,2.5158
600179,安通控股,-0.009000000000000001,-0.0005,,-0.0003,-0.035,-0.2475,-0.026000000000000002,,-0.018000000000000002,-1.8333,0.282,0.1128,2.8597,0.1735,31.0001,0.2474,0.1415,2.3417,0.22399999999999998,37.2692,0.2016,0.0357,1.9340000000000002,0.0586,9.2817,0.1329,0.0513,1.4931,0.0859,13.1123,0.1148,0.0694,1.4048,0.1119,16.7961,0.126,0.0982,1.5424,0.15,24.0332,0.0597,0.0114,0.6741,0.0167,2.7619
603311,金海环境,0.1303,0.0178,0.7583,0.0755,7.6989,0.1945,0.0553,1.0787,0.2281,23.2222,0.2357,0.1047,1.4327,0.6253,64.7355,0.1674,0.0959,1.1592,0.5188,54.7815,0.0645,0.0096,0.3737,0.0522,5.5655,0.0788,0.0247,0.4477,0.121,12.7436,0.0877,0.0413,0.4488,0.2289,24.2117,0.0623,0.0362,0.4035,0.1786,18.723,0.0597,0.0093,0.4207,0.0459,4.7954
002591,恒大高新,-0.1509,-0.0049,-1.7047,-0.026000000000000002,-3.5081,-0.0111,-0.0007,,-0.0037,-0.4541,0.10300000000000001,0.0107,,0.0521,6.3904,0.21100000000000002,0.0337,4.2398,0.1866,19.2096,-0.3521,-0.0086,,-0.053,-5.5244,0.0527,0.0026,,0.0132,1.3430000000000002,0.0358,0.0036,,0.0388,4.0405,0.1457,0.025,,0.1922,19.7419,0.0596,0.0025,0.5917,0.0203,2.0843
002805,丰元股份,0.2632,0.0345,2.4266,0.2827,31.9814,0.1662,0.0452,1.4944,0.3617,40.2013,0.1555,0.0522,1.6543,1.0578,131.4088,0.1091,0.0495,1.2325,1.0536,128.41899999999998,-0.0403,-0.0049,-0.3504,-0.0976,-11.3794,-0.0183,-0.0041,-0.1873,-0.0254,-2.627,0.0131,0.004,0.1039,0.0173,1.7645,0.0745,0.0318,0.6306,0.1321,13.3899,0.0592,0.0057,0.6075,0.0262,2.6519
002705,新宝股份,-0.0602,-0.0167,-1.9284,-0.0325,-3.2515,0.1148,0.0687,2.4159,0.1299,12.9928,0.1287,0.1205,2.0396,0.2232,22.3187,0.1369,0.1759,2.2087,0.3451,34.5128,-0.1062,-0.0293,-2.8877,-0.0682,-6.8224,0.0603,0.0361,1.1788,0.0816,8.1564,0.0709,0.0652,1.3147,0.1437,14.3764,0.0562,0.0694,1.1276,0.1586,15.8644,0.059000000000000004,0.0163,2.4675,0.0385,3.8493
600121,郑州煤电,-0.1039,-0.0172,,-0.0271,-2.9179,0.0802,0.0334,,0.052000000000000005,5.5332,0.086,0.0571,,0.0919,9.7735,0.094,0.0831,,0.1273,13.562999999999999,0.0112,0.0015,0.0555,0.0023,0.2474,0.0425,0.0107,0.2338,0.0168,1.7243,0.1061,0.0409,0.5912,0.0665,6.8057,0.0936,0.0475,0.6254,0.078,7.9805,0.0589,0.0058,0.6764,0.0096,0.9873
600550,保变电气,-0.3182,-0.0314,-27.2781,-0.0335,-4.4798,0.0754,0.0148,2.4252,0.0157,1.6532,0.1032,0.0291,41.3884,0.031,3.2081,0.1253,0.0528,4.6497,0.0565,5.8567,0.0072,0.0006,0.2844,0.0007,0.0715,0.0523,0.0078,1.1975,0.0084,0.8818,0.0352,0.009000000000000001,1.6633,0.0097,1.0608,0.0772,0.0371,4.7074,0.0402,4.3533,0.0586,0.0036,,0.0038,0.4144
000716,黑芝麻,-0.3493,-0.0511,-6.3876,-0.1305,-15.359000000000002,-0.0655,-0.0158,-2.0023,-0.0386,-4.4847,-0.0804,-0.0297,-1.4591,-0.0708,-8.8812,-0.0296,-0.022000000000000002,-2.7239,-0.053,-6.5654,0.0602,0.0088,1.463,0.0207,2.7215,0.1209,0.0319,3.4385,0.0673,10.1208,0.1205,0.0487,1.9554,0.1184,18.1591,0.1378,0.0757,3.6446,0.16399999999999998,20.6717,0.0583,0.0065,1.7141,0.0144,1.7924
002064,华峰氨纶,-0.0757,-0.0078,-1.8598,-0.0198,-2.6395,0.1591,0.0387,,0.0929,12.1737,0.2227,0.0845,,0.1982,24.4382,0.2162,0.1141,,0.2593,32.4417,-0.1144,-0.0209,-1.1365,-0.0501,-6.3801,0.0057,0.0019,0.055,0.0048,0.5927,0.0698,0.0388,0.7545,0.0976,12.2469,0.0857,0.0639,0.9224,0.1645,20.0269,0.0583,0.0106,0.5277,0.028999999999999998,4.0087
601899,紫金矿业,0.0228,0.0048,5.4094,0.0073,1.1176,0.0934,0.0415,6.2976,0.064,11.2333,0.0927,0.061,3.6566,0.0938,17.048,0.1091,0.0964,5.098,0.14800000000000002,25.4097,0.055,0.0111,0.9201,0.0172,2.9546,0.0881,0.0348,1.8754,0.0566,9.6221,0.09300000000000001,0.0616,2.1578,0.10300000000000001,18.6336,0.1033,0.1093,3.0067,0.18899999999999997,33.9116,0.057999999999999996,0.0146,0.958,0.0251,4.4702
600230,沧州大化,0.0493,0.0077,,0.0109,1.7979,0.2119,0.0638,,0.0941,13.7227,0.2139,0.1089,3.9895,0.1723,23.3737,0.2263,0.1778,1.5925,0.3169,39.3531,0.1799,0.048,0.4127,0.1015,12.5614,0.2407,0.1179,0.6768,0.2655,29.3038,0.3105,0.2192,0.8975,0.5602,61.6689,0.3997,0.4064,1.2192,1.3572,138.297,0.0578,0.0154,0.1462,0.0771,7.9346
603858,步长制药,0.0445,,0.4628,,,0.2099,0.0705,1.7882,0.1446,18.4062,0.1662,0.0918,1.1891,0.1925,23.8856,0.1354,0.0894,0.9429,0.28,29.4998,0.1896,0.0269,2.0878,0.1099,11.8376,0.2269,0.0743,1.9259,0.2478,26.295,0.1756,0.0952,1.4678,0.3512,37.5643,0.1415,0.1022,1.1971,0.3282,35.2609,0.0577,0.0075,0.6854,0.027000000000000003,2.9334
002031,巨轮智能,0.1836,0.0076,2.4745,0.0222,9.555,0.3126,0.0249,5.1717,0.0703,27.5207,0.3809,0.0423,5.8252,0.1192,48.4384,0.2945,0.0507,5.5089,0.14300000000000002,54.7457,0.478,0.0151,2.8054,0.0372,8.8439,0.281,0.0244,2.2502,0.0573,12.0726,0.1889,0.0226,1.8037,0.0443,7.3326,0.3108,0.0512,2.79,0.0991,16.3502,0.0577,0.0021,0.512,0.004,0.6664
002174,游族网络,0.1791,0.0267,0.7013,0.1109,19.9787,0.271,0.0657,1.1766,0.1507,21.9069,0.2121,0.0835,1.0207,0.1911,27.4877,0.2219,0.1193,0.9402,0.28300000000000003,37.6208,0.0697,0.0114,0.3018,0.0247,3.0801,0.1221,0.035,0.6057,0.0727,8.9024,0.1875,0.0749,0.9872,0.1569,19.0397,0.2292,0.1117,1.1165,0.2888,34.6699,0.0577,0.0072,0.2245,0.0179,2.1221
000737,*ST南风,0.0672,0.0121,,0.0124,1.3389,0.0647,0.0236,,0.0239,2.6032,0.1093,0.0587,,0.0593,6.9484,0.0218,0.0167,2.5836,0.0175,2.039,0.086,0.0146,,0.0151,1.9848,-0.0813,-0.0277,,-0.0275,-3.5822,-0.1017,-0.0525,,-0.0504,-5.8747,-0.0785,-0.0562,,-0.0506,-5.912999999999999,0.0577,0.0115,,0.0102,1.1937
002628,成都路桥,-0.0307,-0.0021,-1.2665,-0.0043,-0.4917,0.0522,0.0091,3.5928,0.0172,1.9608,0.3484,0.086,29.5713,0.161,18.4229,0.28300000000000003,0.1009,13.2859,0.1876,21.5083,0.0947,0.0042,3.0887,0.0085,0.9841,0.0068,0.0009,0.3206,0.0018,0.1932,-0.1108,-0.0242,-7.4263,-0.0494,-5.2734,0.1134,0.0402,10.0813,0.0771,8.1636,0.0575,0.0039,3.2122,0.0081,0.8677
600529,山东药玻,0.3241,0.0465,3.7928,0.1605,16.5282,0.2385,0.0726,2.7053,0.2528,26.0233,0.2748,0.1254,3.08,0.4648,47.9539,0.2462,0.1297,2.6794,0.5886,60.7802,0.1742,0.025,1.5449,0.1122,11.6123,0.1287,0.0364,1.1204,0.1552,16.0317,0.1408,0.0584,1.2024,0.2594,26.8156,0.1768,0.0986,1.5678,0.44299999999999995,45.784,0.0575,0.0088,0.446,0.042,4.3546
300621,维业股份,-0.0423,,-1.5768,,,-0.0743,-0.0321,-1.5023,-0.0435,-4.3636,-0.0714,,-1.9836,,,0.0523,0.0518,1.5141,0.0719,7.2456,-0.3506,-0.0686,-12.4184,-0.1165,-11.7604,-0.2343,-0.1036,-5.1849,-0.1692,-17.0576,-0.1681,-0.1233,-3.9819999999999998,-0.2097,-21.1563,-0.0457,-0.0433,-1.1356,-0.0702,-7.0624,0.0574,0.0158,0.8228,0.0285,2.8721
002056,横店东磁,0.1673,0.0355,1.9472,0.11800000000000001,19.5625,0.1639,0.0721,1.8668,0.2335,37.4114,0.2153,0.1388,2.4676,0.4544,72.0301,0.1993,0.1611,2.1296,0.5056,54.206,-0.0383,-0.0088,-0.7571,-0.0369,-4.0726,0.019,0.0095,0.2348,0.0402,4.4331,0.0995,0.0719,1.0794,0.2624,28.8318,0.1385,0.1271,1.4405,0.42,45.5247,0.0573,0.0123,0.7674,0.0442,4.8905
300017,网宿科技,0.1493,0.02,0.6035,0.1521,21.3222,0.2497,0.0684,0.8779,0.5345,75.0889,0.2047,0.0815,0.7211,0.586,77.3411,0.24100000000000002,0.1237,0.8584,0.8202,102.9741,-0.0186,-0.0024,-0.1115,-0.0137,-1.6966,0.1265,0.0337,0.7446,0.1992,25.2303,0.156,0.0617,1.0518,0.3229,40.3235,0.1189,0.0622,0.7818,0.2789,33.1391,0.0573,0.0081,0.4222,0.0333,3.9044
002728,特一药业,-0.2562,-0.0255,-2.0173,-0.0536,-7.3187,0.1387,0.0268,0.9505,0.0582,8.0989,0.2158,0.0616,1.4884,0.1325,18.1017,0.1544,0.0632,1.0688,0.1414,19.5847,0.0807,0.0077,0.6544,0.018000000000000002,2.5543,0.1325,0.0279,0.792,0.0702,10.0816,0.1408,0.044000000000000004,0.8505,0.1117,15.9642,0.1499,0.0534,0.9682,0.1162,23.9313,0.0572,0.0061,0.4702,0.0139,3.1132
002189,利达光电,0.1148,0.0262,,0.0821,8.5355,0.0795,0.0375,7.852,0.1197,12.4831,0.0668,0.0469,3.5251,0.1433,14.9071,0.0663,0.0632,3.7175,0.1989,20.6392,0.1109,0.0249,11.4425,0.0692,8.5142,0.1664,0.0793,9.1309,0.2149,26.1984,0.1648,0.1211,7.07,0.3391,41.7088,0.1432,0.1424,5.8044,0.4218,53.2974,0.0571,0.0137,1.903,0.0384,4.0175
601689,拓普集团,0.0526,0.0099,0.3321,0.0467,4.668,0.111,0.0408,0.6867,0.1701,17.0099,0.0837,0.0505,0.517,0.1927,19.2738,0.0702,0.0559,0.4488,0.1782,18.1668,0.0718,0.0156,0.4847,0.0462,4.6918,0.1703,0.0476,1.0271,0.179,18.139,0.1744,0.0666,1.1199,0.2088,21.5231,0.1825,0.0865,1.2546,0.21899999999999997,22.5103,0.057,0.0081,0.4283,0.0224,2.3092
600063,皖维高新,0.0799,0.0086,2.4404,0.0159,1.9446,0.1816,0.04,5.0058,0.0723,8.5679,0.1926,0.0589,4.9558,0.1054,13.5823,0.1626,0.0661,5.2273,0.1136,14.3044,0.0564,0.0059,1.9594,0.01,1.2474,0.0753,0.0169,2.2105,0.0346,4.7246,0.0506,0.0191,1.5688,0.0432,6.3248,-0.1058,-0.0562,-5.8398,-0.1233,-16.4728,0.057,0.0079,3.1851,0.0172,2.2902
002412,汉森制药,0.2485,0.0342,1.5986,0.3665,43.3146,0.2243,0.0603,1.6033,0.6609,77.7516,0.1793,0.0729,1.6577,0.6827,77.9061,0.2154,0.1027,2.0232,0.4136,43.3117,-0.07200000000000001,-0.0084,-0.484,-0.0352,-3.7104,0.1479,0.0349,1.0939,0.1154,12.0279,0.1328,0.0467,1.1938,0.1527,15.8842,0.142,0.0693,1.083,0.2449,25.511,0.057,0.0074,0.354,0.0269,2.8016
600093,易见股份,0.071,0.0164,1.8966,0.034,3.4099,-0.0643,-0.0431,-1.5512,-0.1154,-13.3136,-0.1194,-0.122,-2.7131,-0.307,-34.8672,-0.2001,-0.2604,-4.7261,-0.5873,-72.5249,-0.0616,-0.0135,-0.7854,-0.031,-3.8474,-0.1029,-0.0554,-1.5653,-0.1349,-16.9552,-0.1084,-0.079,-1.5518,-0.1694,-20.3487,-0.0938,-0.0974,-1.6194,-0.1908,-23.8548,0.0569,0.0178,1.1222,0.0379,4.9315
600891,秋林集团,-0.2413,-0.1023,-4.0146,-0.4015,-40.6569,-0.2837,-0.1852,-5.1932,-0.6754,-67.527,-0.2822,-0.2347,-4.9972,-0.7533,-75.9989,-0.0217,-0.0271,-0.6821,-0.0637,-12.1892,-0.3235,-0.0776,-7.6473,-0.171,-32.5555,-0.4671,-0.2288,-16.8125,-0.465,-78.059,-0.3213,-0.2813,-15.4116,-0.5815,-99.8056,-0.2455,-0.2892,-10.2365,-0.6112,-105.2315,0.0569,0.0295,5.1160000000000005,0.0657,12.0717
600141,兴发集团,0.0671,0.0089,7.7374,0.0122,1.9249,0.0348,0.0101,3.4409,0.0138,2.1339,0.0475,0.0226,4.1865,0.0312,4.8331,0.0788,0.0536,6.6996,0.0778,11.6188,0.0439,0.0077,1.9226,0.0111,1.6139,0.0532,0.0187,1.7246,0.027000000000000003,3.8215,0.0752,0.0394,1.9554,0.057,8.1442,0.1208,0.0875,3.1611,0.1301,18.5606,0.0568,0.0095,1.4061,0.0146,1.9944
300441,鲍斯股份,0.1824,0.0194,1.9462,0.0624,6.6216,0.2347,0.0385,1.9069,0.1535,16.2137,0.1492,0.0424,1.0819,0.1945,20.8884,0.1449,0.0582,1.0926,0.2383,25.4061,0.0873,0.0092,0.5299,0.037000000000000005,3.897,0.1514,0.0345,0.8804,0.1133,12.4922,0.1722,0.0577,1.0228,0.1763,20.6731,0.1989,0.0878,1.2847,0.2443,29.685,0.0568,0.006999999999999999,0.3908,0.0195,2.3483
601966,玲珑轮胎,0.2539,,2.0723,,,0.1756,0.0442,1.4952,0.0732,8.8434,0.2486,0.1093,2.3753,0.2011,25.4066,0.2274,0.1332,2.3680000000000003,0.2404,30.7729,-0.0846,-0.0149,-1.1181,-0.0262,-3.2493,-0.0806,-0.0288,-1.2521,-0.0511,-6.2487,-0.0284,-0.0158,-0.4074,-0.0289,-3.5729,0.0804,0.0577,1.068,0.1048,12.3093,0.0567,0.0093,0.8874,0.0162,2.1902
300403,地尔汉宇,0.252,0.0304,0.856,0.3252,40.6589,0.2376,0.0643,0.8590000000000001,0.6479,78.2849,0.2107,0.0818,0.7711,0.8263,98.3102,0.2227,0.1135,0.8958,1.161,137.6425,0.1522,0.0166,0.6325,0.1299,14.6138,0.2992,0.0677,1.1617,0.4664,51.4759,0.2822,0.0999,1.2172,0.9438,108.512,0.2507,0.1173,1.2266,1.0665,121.1135,0.0564,0.006,0.4366,0.0561,6.3703
000301,东方市场,-0.4768,-0.0158,-1.9442,-0.0551,-13.0742,-0.0435,-0.0032,-0.1685,-0.0105,-2.4264,1.4263,0.1677,5.4004,0.563,80.2182,1.0788,0.1722,5.8122,0.5699,81.0176,0.9142,0.0373,53.1516,0.1013,21.406,0.4487,0.0522,1.6463,0.2385,39.6502,0.3786,0.0702,1.5629,0.3638,68.5227,0.4303,0.1084,2.0986,0.5796,112.1592,0.0562,0.0027,0.3516,0.0156,3.2799
002516,旷达科技,0.1408,0.0091,1.271,0.0136,2.1417,0.1104,0.0177,0.8736,0.0276,3.9389999999999996,0.0968,0.0235,0.6083,0.0382,5.4034,0.1679,0.0553,1.2890000000000001,0.1173,17.0661,0.2053,0.0162,1.5490000000000002,0.0362,5.4156,0.2533,0.0423,1.6172,0.1046,16.5003,0.3097,0.0825,1.8559,0.2177,24.1015,0.3389,0.1595,2.0814,0.9644,97.3244,0.0562,0.0049,0.3349,0.0377,3.8161
600130,波导股份,-0.1202,-0.0688,-9.9997,-0.1895,-19.2384,-0.1286,-0.1699,-15.2838,-0.5946,-60.7468,-0.0882,-0.1556,-9.8786,-0.5453,-55.6845,,,,,,0.0153,0.0049,,0.018000000000000002,1.8345,0.0443,0.0292,,0.1374,14.1476,0.0769,0.075,,0.287,29.3716,0.0284,0.0435,,0.2124,21.9664,0.055999999999999994,0.0091,1.3343,0.0613,6.4378
600975,新五丰,0.2114,0.0446,1.6308,0.1379,23.6692,0.1624,0.0726,1.0061,0.2375,41.4209,0.0808,0.0513,0.5002,0.1737,30.3516,0.0814,0.0719,0.7929999999999999,0.2229,32.7503,0.1615,0.0368,2.3899,0.1221,18.6013,0.1744,0.08199999999999999,4.0661,0.2649,38.2701,0.1273,0.0935,3.4224,0.3399,51.6837,0.083,0.0805,3.8232,0.2816,40.7431,0.0557,0.0128,,0.0467,6.7407
000966,长源电力,0.5660000000000001,0.0892,2.6585,0.1521,24.3084,0.2837,0.0725,1.995,0.1223,18.2958,0.2067,0.0862,1.4482,0.1457,21.2193,0.1415,0.0828,1.9166,0.1374,20.1355,0.1381,0.0241,4.0639,0.0403,5.9588,0.0544,0.0148,,0.0239,3.557,0.1432,0.0629,8.4814,0.1028,15.3636,0.1051,0.0614,,0.0966,14.6445,0.0554,0.0097,1.5673,0.0154,2.3418
000726,鲁泰A,0.1429,0.0202,1.2122,0.1045,11.7213,0.19899999999999998,0.0625,1.6442,0.2714,31.6424,0.2558,0.1224,1.8429,0.6114,73.7285,0.2191,0.1393,1.5365,0.6573,78.0655,-0.0578,-0.0077,-0.4435,-0.0363,-4.3571,0.1147,0.0359,0.8366,0.1548,17.1856,0.1804,0.0876,1.3461,0.4198,47.1555,0.162,0.1021,1.1752,0.4333,47.8308,0.0553,0.0081,0.5097,0.0337,3.8844
002733,雄韬股份,-0.0484,-0.0118,-1.1705,-0.0266,-2.8372,-0.0183,-0.0092,-0.3721,-0.0195,-2.0658,0.009000000000000001,0.005,0.1701,0.0156,1.6728,0.031,0.0242,0.6409999999999999,0.0803,8.6417,0.0116,0.002,0.2864,0.0063,0.6766,0.0712,0.0259,1.6209,0.0669,7.0247,0.0464,0.0225,1.3113,0.0498,5.1747,-0.068,-0.0513,-5.405,-0.1352,-14.1333,0.0551,0.0106,,0.024,2.4849
002120,韵达股份,0.0425,0.0097,0.6191,0.0181,2.0249,0.0598,0.0326,0.6666,0.0647,7.1993,0.1131,0.0929,1.2442,0.1877,20.9768,0.2678,0.2934,1.6661,0.6661,67.3489,-0.0712,-0.0205,-0.4802,-0.0528,-5.3715,0.18100000000000002,0.10800000000000001,1.0435,0.2775,28.1717,0.2064,0.1804,1.2002,0.4713,47.8948,0.2973,0.3158,1.8699,0.716,72.3997,0.0551,0.0157,0.3698,0.04,4.0523
001965,招商公路,,,,,,0.7334,0.0224,0.6864,0.0526,9.4225,,,,,,0.4563,0.0417,0.6461,0.1908,29.2465,0.4568,0.0089,0.5294,0.0417,6.4416,0.4835,0.0211,0.5831,0.0924,13.7625,,,,,,0.5579,0.0457,0.7413,0.1584,31.9496,0.0549,0.0011,0.0743,0.0041,0.9657
300697,电工合金,,,,,,,,,,,-0.0665,,-1.3568,,,-0.0733,-0.0771,-1.4148,-0.1267,-12.7367,-0.048,,-0.8259,,,0.0635,0.0416,1.2532,0.0744,7.4501,-0.0009,-0.0008,-0.0188,-0.0019,-0.191,-0.0275,-0.0327,-0.5897,-0.0917,-9.1994,0.0545,0.017,1.0598,0.0502,5.0203
300743,天地数码,,,,,,,,,,,,,,,,0.2009,0.2401,1.6440000000000001,0.4464,50.6469,0.0663,,0.5559,,,0.0923,0.0525,0.7458,0.0931,11.4955,,,,,,0.0901,0.1068,0.762,0.2191,30.7465,0.0545,0.015,0.4561,0.0311,4.2782
