code,name,currentratio20161,quickratio20161,cashratio20161,icratio20161,sheqratio20161,adratio20161,currentratio20162,quickratio20162,cashratio20162,icratio20162,sheqratio20162,adratio20162,currentratio20163,quickratio20163,cashratio20163,icratio20163,sheqratio20163,adratio20163,currentratio20164,quickratio20164,cashratio20164,icratio20164,sheqratio20164,adratio20164,currentratio20171,quickratio20171,cashratio20171,icratio20171,sheqratio20171,adratio20171,currentratio20172,quickratio20172,cashratio20172,icratio20172,sheqratio20172,adratio20172,currentratio20173,quickratio20173,cashratio20173,icratio20173,sheqratio20173,adratio20173,currentratio20174,quickratio20174,cashratio20174,icratio20174,sheqratio20174,adratio20174,currentratio20181,quickratio20181,cashratio20181,icratio20181,sheqratio20181,adratio20181
300332,天壕环境,0.6533,0.6113,11.674000000000001,333.6433,56.4933,43.5067,0.5476,0.5117,8.7757,337.6121,50.1156,49.8844,0.7187,0.6781,10.1942,298.78700000000003,48.2591,51.7409,0.7387,0.5785,24.986,211.9576,47.0062,52.9938,0.76,0.5885,19.0396,149.2106,47.0928,52.9072,0.5841,0.4512,15.3762,170.1389,44.6896,55.3104,0.7021,0.5568,16.7408,192.257,44.1703,55.8297,0.757,0.5488,17.7497,222.2206,43.9568,56.0432,0.7736,0.5173,11.7536,68.782,45.4675,54.5325
300118,东方日升,1.3784,1.1505,35.542,-27498.4202,37.6716,62.3284,1.3385,0.981,28.9874,1628.4771,35.1358,64.8642,1.22,0.8512,24.2578,959.8168,34.6531,65.3469,1.3866,1.1067,31.1656,971.4122,39.711,60.288999999999994,1.8868,1.5881,83.6672,528.6955,50.1194,49.8806,1.5823,1.4059,66.3634,918.2605,46.6159,53.3841,1.4738,1.2773,62.0452,707.8722,45.817,54.183,1.4303,1.2727,62.0503,745.9637,45.6368,54.3632,1.4067,1.2661,62.756,248.3303,45.4644,54.5356
603883,老百姓,1.5011,0.9318,49.9191,2547.9241,57.5487,42.4513,1.2179,0.7284,35.6762,2151.1918,52.8674,47.1326,1.6737,0.9393,43.1204,1605.3195,47.8492,52.1508,1.3739,0.8149,39.8981,1388.7767,39.6223,60.3777,1.3814,0.8283,40.3686,1219.1195,41.1289,58.8711,1.4045,0.8873,44.3332,1019.6163,39.7807,60.2193,1.3451,0.8614,46.3649,938.653,39.2138,60.7862,1.5011,1.0064,51.7192,944.0807,46.2929,53.7071,1.3993,0.8719,43.5374,1708.6378,45.4142,54.5858
002168,深圳惠程,4.6317,4.3941,33.7919,6443.4814,83.1861,16.8139,4.5282,4.2946,357.2013,873.9302,82.9234,17.0766,2.5814,2.466,69.3403,-198.6139,69.1398,30.8602,1.4224,1.3233,10.0615,-2188.2786,66.3154,33.6846,1.4814,1.3831,13.8244,-1846.9003,66.8471,33.1529,1.4392,1.3533,24.7922,-4144.9393,65.9584,34.0416,1.3908,1.3016,39.7697,-5940.589,66.5225,33.4775,0.7277,0.6795,26.8577,-8275.5819,43.2288,56.7712,0.9932,0.9267,30.4057,61907.4159,45.3958,54.6042
002499,科林环保,2.7285,2.3964,72.5291,-1190.2603,71.8106,28.1894,3.3668,2.9433,97.4678,-1543.7219,76.1605,23.8395,3.4834,3.0059,56.4392,-864.6708,77.0961,22.9039,2.5791,2.2636,53.4992,-968.6508,71.4015,28.5985,1.6597,1.295,25.7648,785.3095,53.8839,46.1161,1.2033,0.6609999999999999,9.7805,1032.7938,34.4363,65.5637,1.5157,0.7869,27.6556,526.5751,39.2436,60.7564,1.8934,1.7528,20.5159,-382.5465,46.2867,53.7133,2.3563,2.1305,13.3605,-484.3713,45.3654,54.6346
603959,百利科技,2.1397,1.7858,23.7821,169.1667,38.6002,61.3998,2.491,2.0903,49.5377,297.2136,52.4433,47.5567,2.2699,1.6407,31.4286,477.5658,49.7901,50.2099,2.1142,1.8555,38.0869,659.2386,47.4433,52.5567,1.7763,1.4726,27.5857,285.2801,47.208999999999996,52.791000000000004,1.7044,1.3853,24.8326,312.5945,44.8381,55.1619,1.5989,1.1879,15.7486,461.0376,41.7352,58.2648,1.643,1.4389,11.1586,570.6499,42.9282,57.0718,1.7052,1.4484,23.7342,462.3401,45.3618,54.6382
002133,广宇集团,1.5241,0.2378,14.0574,-153.7734,32.8793,67.1207,1.7288,0.4015,31.0161,6284.1568,41.6683,58.3317,1.7546,0.4401,25.1509,7149.366,41.408,58.592,1.838,0.5329999999999999,31.174,4322.0645,38.8725,61.1275,1.7336,0.6609999999999999,28.4759,1269.3105,38.3928,61.6072,1.8694,0.8597,27.1586,1053.9627,40.4763,59.5237,2.0383,0.9536,27.7365,917.7953,39.0342,60.9658,2.0481,0.9666,18.2592,1031.8978,40.6023,59.3977,2.5548,1.305,39.4217,3344.0429999999997,45.3275,54.6725
600192,长城电工,1.5891,1.135,20.0039,154.1533,43.1255,56.8745,1.5275,1.0412,18.2182,205.7749,41.8235,58.1765,1.4962,1.006,19.0096,197.035,40.7586,59.2414,1.5206,1.0265,20.2754,166.0738,44.8106,55.1894,1.5006,1.0242,19.896,148.9619,44.1858,55.8142,1.4778,0.968,16.6264,179.606,46.083999999999996,53.916000000000004,1.4364,0.9641,20.8868,165.2571,44.2015,55.7985,1.5056,1.1511,20.5258,174.6853,44.1934,55.8066,1.5182,1.1082,15.4481,162.0039,45.286,54.714
002357,富临运业,0.4812,0.4713,9.4401,590.1735,38.3265,61.6735,0.1976,0.1932,7.9719,583.7979,36.8869,63.1131,0.2602,0.2562,13.0993,638.6928,38.1328,61.8672,0.2319,0.228,11.5188,460.9519,39.1074,60.8926,0.2854,0.2814,14.7342,677.3608,40.3708,59.6292,0.2638,0.262,12.8874,496.0348,40.4204,59.5796,0.2542,0.2526,10.2921,585.271,42.8662,57.1338,0.2535,0.2518,11.6395,462.1565,44.3504,55.6496,0.29,0.2881,14.8534,620.5481,45.2757,54.7243
002401,中远海科,2.3537,2.0171,154.9036,-156.6133,62.9886,37.0114,2.4028,2.1037,156.6408,-191.6468,63.6879,36.3121,2.5608,2.1966,158.526,-285.5157,65.9584,34.0416,2.0316,1.7286,131.6932,-314.2362,55.5327,44.4673,2.1579,1.7902,135.2409,-755.7119,58.2132,41.7868,2.1457,1.7696,133.7655,-676.1159,58.0255,41.9745,2.0931,1.7371,124.5767,-727.7614,56.9015,43.0985,1.598,1.2684,99.1095,-606.3728,42.2711,57.7289,1.6781,1.2553,94.3487,-873.3962,45.2018,54.7982
000157,中联重科,2.3527,1.8725,79.5456,-61.6796,43.0304,56.9696,2.1501,1.7373,71.0186,-41.9968,40.9431,59.0569,2.3122,1.8706,70.77600000000001,8.5581,41.4224,58.5776,2.5621,2.0874,75.8613,1.954,42.3991,57.6009,2.4452,2.0016,78.5529,130.6778,40.3085,59.6915,2.4708,2.1269,82.6406,217.1645,41.6886,58.3114,2.5002,2.1191,82.9276,185.8243,44.1311,55.8689,2.5354,2.1723,78.4126,182.5405,45.9744,54.0256,2.5122,2.1790000000000003,70.1564,272.2231,45.1849,54.8151
002407,多氟多,1.5561,1.163,45.2787,1645.2808,57.8315,42.1685,1.6816,1.2058,37.1085,1768.4767,58.9668,41.0332,1.7095,1.285,47.0302,1734.0038,56.5896,43.4104,1.8643,1.462,57.9637,1894.4463,54.7247,45.2753,2.1442,1.6837,68.9219,814.9595,52.3684,47.6316,1.6234,1.2166,55.2357,782.5863,48.6769,51.3231,1.5069,1.0663,33.9233,669.2667,46.5318,53.4682,1.2097,0.8832,34.5601,588.0514,45.456,54.544,1.1164,0.8012,32.7953,484.56699999999995,45.1073,54.8927
002916,深南电路,,,,,,,0.8784,0.537,14.1104,332.117,28.0941,71.9059,--,--,--,384.6376,--,--,0.9532,0.5403,9.655,422.1808,30.6979,69.3021,,,,,,,0.9552,0.6183,16.6536,586.8822,33.1512,66.8488,0.9058,0.5854,6.7777,549.5347,30.1534,69.8466,1.3935,1.0177,57.1904,571.391,42.5622,57.4378,1.4324,0.9661,22.8265,529.596,45.011,54.989
002269,美邦服饰,1.3996,0.7677,42.8435,273.9292,46.2535,53.7465,1.3733,0.7036,36.566,26.5633,47.893,52.107,1.2828,0.5644,17.9632,-42.9416,43.8849,56.1151,1.3073,0.6486,32.5424,243.1967,50.7814,49.2186,1.3946,0.7368,44.6724,270.5534,56.0638,43.9362,1.3641,0.7267,33.4082,-78.9224,55.571999999999996,44.428000000000004,1.207,0.5158,16.5392,-172.0898,46.4414,53.5586,1.0793,0.4005,14.3033,-359.9416,42.8885,57.1115,1.0792,0.4451,19.6129,318.8782,45.0039,54.9961
000678,襄阳轴承,0.8794,0.4885,19.3917,15.398,43.1448,56.8552,0.9041,0.5112,15.6697,120.821,42.6607,57.3393,1.0534,0.6172,25.4067,161.2649,47.6101,52.3899,1.0812,0.6409,22.1347,237.7291,50.0145,49.9855,1.0482,0.6378,10.2967,285.3601,48.2802,51.7198,1.0257,0.6054,13.2312,201.9844,48.3239,51.6761,0.9837,0.5304,10.8744,187.34099999999998,48.5138,51.4862,0.9205,0.5017,10.0014,208.4727,47.2113,52.7887,0.9692,0.552,15.126,141.6932,44.9665,55.0335
600874,创业环保,1.1112,1.1015,43.2123,476.6504,45.9623,54.0377,1.226,1.2163,50.3988,640.5588,46.1206,53.8794,1.359,1.3487,58.0748,617.4343,45.8211,54.1789,1.8871,1.8735,66.6974,510.26199999999994,47.0244,52.9756,1.8607,1.8484,61.4684,760.2284,46.1062,53.8938,1.2705,1.264,48.7061,792.0111,45.2097,54.7903,1.3005,1.2942,43.5033,827.3859,46.2517,53.7483,1.3108,1.3051,60.0502,816.3595,43.4741,56.5259,1.5027,1.4967,63.1143,552.1525,44.9595,55.0405
600168,武汉控股,0.8509,0.8479,29.1096,1188.0615,56.2471,43.7529,1.1395,1.1364,49.8411,543.0979,55.2437,44.7563,1.1664,1.1651,41.013000000000005,493.7857,55.715,44.285,1.0516,1.0503,28.8194,385.4488,55.4219,44.5781,1.0802,1.079,25.771,780.1523,54.9398,45.0602,0.9738,0.9725,21.5597,814.8152,53.7354,46.2646,0.966,0.9649,23.052,914.9351,51.6985,48.3015,0.8740000000000001,0.8677,22.3165,715.8480000000001,47.9665,52.0335,1.0031,0.9985,34.5521,839.6765,44.9286,55.0714
603161,科华控股,,,,,,,1.3584,1.1004,16.8931,1099.1694,47.4818,52.5182,,,,,,,1.064,0.8658,11.8973,1359.5431,41.1063,58.8937,,,,,,,1.3128,1.0279,17.6685,676.815,37.3073,62.6927,1.0961,0.8201,17.8694,548.7356,36.1411,63.8589,1.118,0.8622,26.3956,506.5637,31.3211,68.6789,1.4887,1.2032,21.9929,305.3639,44.928000000000004,55.071999999999996
002205,国统股份,2.339,1.9358,56.3347,-220.59599999999998,59.2686,40.7314,2.2448,1.8005,42.0169,-140.8886,58.3114,41.6886,1.7946,1.5003,55.9108,-96.5531,49.8927,50.1073,1.0759,0.9323,29.1381,163.7336,44.9293,55.0707,1.0715,0.937,24.9274,-152.2402,45.6624,54.3376,0.8987,0.7419,11.5322,39.7617,44.6279,55.3721,0.8727,0.7116,12.9647,127.6534,44.4866,55.5134,0.8237,0.6990000000000001,18.3823,397.9067,44.605,55.395,0.7942,0.6661,9.3387,-113.2121,44.9099,55.0901
002068,黑猫股份,0.7619,0.6121,15.6815,-86.3285,33.1579,66.8421,0.7735,0.6276,17.5184,19.8011,32.1513,67.8487,0.7701,0.6084,13.5342,113.9814,34.3178,65.6822,0.7533,0.5993,12.1178,202.9917,35.4794,64.5206,0.7936,0.6222,11.249,311.0406,34.2747,65.7253,0.8552,0.6531,10.3444,494.2916,35.9422,64.0578,1.0543,0.8208,14.0129,493.569,46.6357,53.3643,1.0725,0.8367,16.7714,542.6608,44.7897,55.2103,1.1138,0.8623,19.0172,520.7551,44.893,55.107
603596,伯特利,,,,,,,1.4432,1.1654,8.883,4717.7271,45.1106,54.8894,,,,,,,1.3662,1.2075,6.7031,24148.5872,40.5613,59.4387,--,--,--,2687.5096,--,--,1.5964,1.4019,12.8013,3485.6705,45.17100000000001,54.82899999999999,,,,,,,1.5072,1.2956,9.8244,4615.4635,44.0834,55.9166,1.5887,1.3430000000000002,4.7509,9402.0113,44.8019,55.1981
603596,伯特利,,,,,,,1.4432,1.1654,8.883,4717.7271,45.1106,54.8894,,,,,,,1.3662,1.2075,6.7031,24148.5872,40.5613,59.4387,--,--,--,2687.5096,--,--,1.5964,1.4019,12.8013,3485.6705,45.17100000000001,54.82899999999999,,,,,,,1.5072,1.2956,9.8244,4615.4635,44.0834,55.9166,1.5887,1.3430000000000002,4.7509,9402.0113,44.8019,55.1981
002541,鸿路钢构,1.2184,0.6389,17.4939,352.291,35.8006,64.1994,1.2338,0.63,18.9526,390.532,35.5139,64.4861,1.5513,0.8420000000000001,37.7906,343.315,47.2251,52.7749,1.6001,0.8625,35.506,315.7262,50.0003,49.9997,1.626,0.7899,29.839000000000002,742.7613,52.1005,47.8995,1.565,0.7962,28.8098,595.8032,50.0644,49.9356,1.4869999999999999,0.7713,25.9013,498.0123,48.1703,51.8297,1.3947,0.6909,23.7979,390.2564,47.2633,52.7367,1.3128,0.6627,23.6377,384.5794,44.7936,55.2064
600238,*ST椰岛,2.6458,1.0369,78.9425,-1651.0159,69.657,30.343000000000004,2.6775,1.2336,83.4226,-1064.3776,65.5675,34.4325,3.3268,1.7671,114.0775,-902.3815,54.6817,45.3183,3.6553,2.5376,213.505,-81.2629,49.6659,50.3341,3.7729,2.5492,108.6516,-209.0189,50.5871,49.4129,2.0915,1.3218,63.1161,54.7902,51.3645,48.6355,2.1191,1.4295,45.1029,121.3447,49.7781,50.2219,1.7123,1.1491,56.2858,-301.9338,39.3408,60.6592,2.2151,1.1557,35.711,-1024.6655,44.7793,55.2207
000525,红太阳,1.0358,0.7009,34.141999999999996,227.7114,54.4597,45.5403,0.9192,0.6465,30.6444,223.1439,47.5059,52.4941,0.905,0.6055,30.2385,182.3792,49.1317,50.8683,0.9126,0.6785,31.505,277.8686,45.8685,54.1315,0.9514,0.6761,29.0195,693.3138,44.9562,55.0438,0.9964,0.7055,31.6461,634.476,46.3259,53.6741,0.9863,0.7276,39.1147,521.8221,44.6088,55.3912,0.9605,0.6978,39.3273,562.7964,45.0873,54.9127,0.9934,0.7097,37.0681,605.7076,44.7773,55.2227
002042,华孚时尚,1.0728,0.5136,18.3088,392.8684,41.6286,58.3714,1.0917,0.5979,19.1333,440.0384,42.8832,57.1168,1.111,0.6877,31.149,420.45599999999996,42.5124,57.4876,0.9907,0.5660000000000001,19.061,375.6994,38.5044,61.4956,1.3338,0.8869,49.8265,669.7245,47.7756,52.2244,1.3197,0.8347,45.6236,989.4767,49.3878,50.6122,1.2884,0.8406,38.2594,1062.3627,47.2915,52.7085,1.1562,0.5874,26.3479,438.9153,45.1618,54.8382,1.1762,0.5965,25.8621,458.6975,44.7586,55.2414
600782,新钢股份,0.8929,0.7196,23.4293,-30.8285,29.6609,70.3391,0.8792,0.6987,20.2272,158.4047,32.5585,67.4415,0.9009,0.7438,20.1565,176.6149,32.1046,67.8954,0.9151,0.7208,16.6928,228.9035,31.0959,68.9041,0.93,0.7389,19.5373,437.9609,32.6085,67.3915,0.9523,0.7515,24.1928,431.0637,33.8783,66.1217,1.0075,0.8127,17.6309,745.1699,36.7155,63.2845,1.2063,0.9129999999999999,45.9365,1469.9927,41.791000000000004,58.208999999999996,1.271,1.0564,42.6686,4868.8928,44.7536,55.2464
600701,*ST工新,0.1538,0.1409,5.3124,209.7441,36.42,63.58,0.1943,0.1831,6.7394,291.1624,36.9198,63.0802,1.1441,0.9018,8.5836,89.0883,18.8444,81.1556,1.3304,1.0707,23.4608,379.1422,62.6879,37.3121,1.2977,1.0593,18.2373,645.644,60.3426,39.6574,1.1596,0.9644,13.2139,563.3075,54.5089,45.4911,1.5048,1.2346,38.7784,501.1004,48.4226,51.5774,1.0137,0.8172,6.7568,232.8144,45.5916,54.4084,1.0066,0.8632,5.5843,20.9264,44.7464,55.2536
600398,海澜之家,1.5516,0.7967,69.768,-5127.2542,38.1342,61.8658,1.5355,0.7562,64.0341,-3924.0544,39.3253,60.6747,1.5791,0.7163,60.3589,-3959.6752,41.5715,58.4285,1.5478,0.8353,73.1117,-3295.3705,41.4699,58.5301,1.5917,0.8302,74.3753,-2041.5511,43.8384,56.1616,1.4789,0.7269,62.4718,-2618.7873,42.8042,57.1958,1.561,0.7128,56.5109,-3030.8652,44.8719,55.1281,1.4173,0.735,63.0039,-3549.7079,44.5342,55.4658,1.4169999999999998,0.7795,63.8232,-12134.23,44.7424,55.2576
600210,紫江企业,0.8686,0.536,15.414000000000001,174.6003,39.2319,60.7681,0.902,0.5665,18.361,263.5199,40.33,59.67,0.9239,0.6375,27.1999,260.4735,38.729,61.271,0.7806,0.4811,13.5376,237.0548,41.5709,58.4291,0.8909,0.5816,21.2513,1170.2109,42.8266,57.1734,0.8756,0.6086,27.4463,809.9117,40.3801,59.6199,0.8841,0.5606,18.5273,654.7017,44.7964,55.2036,0.9442,0.5868,20.1426,437.1592,44.8728,55.1272,0.9490000000000001,0.5975,19.219,297.409,44.7003,55.2997
300409,道氏技术,3.5132,2.8557,165.8408,-199848.0758,75.8347,24.1653,2.7772,2.204,87.7784,5473.1488,71.6194,28.3806,2.6674,1.9921,56.8976,4996.5723,70.45,29.55,2.4489,1.8371,61.1059,3532.9678,66.8031,33.1969,1.99,1.4247,61.5398,1422.0338,63.4339,36.5661,1.8661,1.3445,60.1863,1571.3571,51.236000000000004,48.763999999999996,1.9521,1.3958,32.6964,1036.8713,52.2815,47.7185,1.7066,1.1111,33.1137,831.5747,49.9591,50.0409,1.6913,1.0354,34.8939,1380.4201,44.6993,55.3007
600066,宇通客车,1.4987,1.4124,32.7135,1661.6061,48.6275,51.3725,1.3042,1.1801,15.8196,3518.6443,42.3837,57.6163,1.3273,1.2101,15.6821,3579.4038,42.7209,57.2791,1.3509,1.2544,28.3995,1841.6061,38.9122,61.0878,1.5355,1.4006,29.8608,2053.1534,47.6619,52.3381,1.3463,1.2047,22.5232,1807.7331,40.1232,59.8768,1.4201,1.2738,17.3989,1199.3086,42.7705,57.2295,1.4707,1.3059,13.5414,838.8479,43.1513,56.8487,1.6173,1.4307,21.0467,534.691,44.6991,55.3009
300621,维业股份,,,,,,,1.2392,1.1856,8.0429,1068.2331,26.1198,73.8802,--,--,--,716.9525,--,--,1.2867,1.227,23.759,748.2495,27.9272,72.0728,1.5858,1.5232,44.1031,597.4587,41.1612,58.8388,1.5278,1.4663,38.271,836.828,38.8,61.2,1.5659999999999998,1.4862,33.3392,917.3698,41.1965,58.8035,1.4831,1.3995,36.2766,786.7767,38.2411,61.7589,1.5215,1.4219,23.4124,1186.6723,44.6471,55.3529
603787,新日股份,--,--,--,-1188.7758,--,--,--,--,--,-1365.5231,--,--,1.1893,1.083,82.5993,-1711.0313,37.689,62.31100000000001,1.1813,1.0395,91.8574,-908.2424,38.1125,61.8875,1.1834,1.0497,91.9073,-705.2486,35.6811,64.3189,1.5572,1.4031,89.4337,-813.2192,49.5293,50.4707,1.4365,1.3299,51.9983,-1171.0155,43.1839,56.8161,1.4899,1.3419,57.0583,-858.3686,45.9748,54.0252,1.4587,1.3246,45.2303,-1276.5624,44.6428,55.3572
601226,华电重工,1.6383,0.9774,16.0497,405.7533,45.0106,54.9894,1.5962,1.0257,21.8619,335.6317,44.5201,55.4799,1.5659999999999998,0.99,18.8416,258.0747,43.3142,56.6858,1.5519,0.9838,22.4777,-344.5751,44.4975,55.5025,1.5596,0.9434,26.6267,-2028.7057,44.9204,55.0796,1.5331,0.9901,20.2859,-8105.5818,43.6301,56.3699,1.5437,1.0142,15.3238,179.9409,43.8509,56.1491,1.5611,1.049,24.6204,638.5165,45.0755,54.9245,1.5507,1.0827,20.8376,-724.5712,44.5942,55.4058
601008,连云港,0.4042,0.3894,12.9802,113.2738,48.73,51.27,0.3731,0.3576,6.4571,104.8511,48.9821,51.0179,0.3518,0.3348,9.1336,103.2996,47.45399999999999,52.54600000000001,0.3308,0.3152,10.6052,102.6048,47.698,52.302,0.3242,0.3106,5.6022,107.2248,46.1115,53.8885,0.3257,0.3141,11.5248,100.1491,43.562,56.438,0.3395,0.3237,5.4062,100.8081,45.7676,54.2324,0.3933,0.3825,6.5893,101.8572,44.4093,55.5907,0.4936,0.4829,8.0836,102.2766,44.5655,55.4345
002781,奇信股份,1.9653,1.8753,52.4008,494.8876,50.3376,49.6624,1.8969999999999998,1.814,47.7922,493.2853,48.5015,51.4985,1.8827,1.8006,36.5218,476.0226,48.0479,51.9521,1.77,1.6949,33.7997,441.6213,45.4348,54.5652,1.7787,1.6372,43.836000000000006,466.855,46.0173,53.9827,1.7372,1.6538,36.5597,418.3616,45.5115,54.4885,1.7136,1.6273,41.214,465.3088,44.9891,55.0109,1.6169,1.5426,34.8564,423.5386,42.0308,57.9692,1.6559,1.5288,28.6808,380.1752,44.5596,55.4404
603368,柳州医药,1.9971,1.726,56.3544,-4031.5468,52.5385,47.4615,2.044,1.7162,52.9694,-2175.2449,53.9621,46.0379,2.0823,1.7784,44.0247,-2110.8994,54.8276,45.1724,1.9114,1.6226,57.6252,-2284.7742,51.5652,48.4348,1.8827,1.5719,31.9638,31603.8659,50.8687,49.1313,1.8459999999999999,1.5349,29.9537,30832.9821,50.082,49.918,1.7562,1.4689,25.2739,7256.9257,47.5352,52.4648,1.7285,1.4417,27.3515,3618.9549,47.2398,52.7602,1.65,1.3330000000000002,14.3295,1865.4179,44.5576,55.4424
600446,金证股份,1.1274,0.725,37.6154,-86.0096,44.8134,55.1866,1.3539,0.8442,42.6013,-90.6342,45.8895,54.1105,1.4624,0.8145,33.5377,-46.8975,52.4203,47.5797,1.4691,0.8845,41.7423,-211.6093,53.775,46.225,1.4705,0.9147,33.0337,247.8421,55.7795,44.2205,1.4394,0.9403,38.0259,-369.189,50.3985,49.6015,1.3816,0.8634,38.6945,-305.2496,48.934,51.066,1.8004,1.2292,83.7359,2654.5568,50.0658,49.9342,1.409,0.9035,45.0526,972.9309,44.5271,55.4729
600698,湖南天雁,1.9369999999999998,1.6253,65.1531,419.2475,59.4438,40.5562,1.5955,1.3728,65.9423,377.7366,50.6129,49.3871,1.6065,1.3907,63.1886,312.3872,49.4065,50.5935,1.6237,1.4054,65.8695,249.8462,48.1662,51.8338,1.6473,1.4224,62.7558,716.7152,46.349,53.651,1.6488,1.4038,64.8533,330.3807,46.3545,53.6455,1.6043,1.3584,55.3039,-107.1295,45.7704,54.2296,1.4995,1.2757,56.426,-1350.382,43.2599,56.7401,1.5656,1.3230000000000002,56.2766,-344.6375,44.5017,55.4983
300100,双林股份,0.9485,0.6622,12.6377,803.6218,49.8275,50.1725,1.0090000000000001,0.7481,14.993,905.4149,48.9819,51.0181,1.0334,0.7406,13.6244,889.0831,48.9251,51.0749,1.069,0.7886,11.2588,872.8267,47.0553,52.9447,1.0989,0.8173,9.5788,798.3536,46.7804,53.2196,0.997,0.7487,9.8366,805.5561,43.3664,56.6336,1.0036,0.7326,10.7904,675.4788,43.8372,56.1628,1.03,0.764,8.726,504.2731,43.4292,56.5708,1.0384,0.7573,9.4232,344.45,44.4858,55.5142
600639,浦东金桥,0.9736,0.2805,23.0276,398.3197,51.7815,48.2185,0.8894,0.3885,27.9366,831.4654,47.8754,52.1246,0.8927,0.3534,19.9191,947.1601,48.8317,51.1683,0.8892,0.3417,23.8525,773.4775,48.3155,51.6845,0.9216,0.2932,14.4833,2598.3336,50.3343,49.6657,0.9144,0.3177,19.7447,2004.9252,49.0627,50.9373,0.9025,0.3115,21.4255,1717.8094,49.4722,50.5278,0.633,0.2173,11.2333,2007.721,44.7918,55.2082,0.7052,0.2397,13.664000000000001,2042.5897,44.4776,55.5224
603045,福达合金,,,,,,,1.7689,1.06,20.2784,464.9237,58.0431,41.9569,,,,,,,1.6801,1.1144,30.2793,432.3686,54.1484,45.8516,,,,,,,1.6242,1.0302,26.6412,333.9696,51.406000000000006,48.593999999999994,1.489,0.8995,13.3578,344.4063,49.5093,50.4907,1.426,0.9082,9.9212,340.536,46.3706,53.6294,1.4409,0.6536,4.4235,175.908,44.4774,55.5226
603083,剑桥科技,,,,,,,,,,,,,--,--,--,-511.3894,--,--,1.1653,0.7758,19.6131,-343.1515,41.0627,58.9373,,,,,,,1.1702,0.7787,20.4697,656.3724,41.3714,58.6286,1.1498,0.7381,16.9901,556.5756,39.4504,60.5496,1.3593,0.9148,45.7157,470.9209,45.1672,54.8328,1.2631,0.8047,30.3316,-357.2074,44.4556,55.5444
300437,清水源,6.0092,5.361000000000001,285.8075,67378.2685,87.6661,12.3339,3.6766,3.2133,123.7924,-3451.6687,81.9512,18.0488,3.0329,2.3691,149.9889,-5356.8103,83.0592,16.9408,2.199,1.6296,110.1751,-6075.6221,78.9488,21.0512,2.4730000000000003,1.7977,74.9709,1081.0929,77.3483,22.6517,2.0551,1.4759,70.6189,1482.2327,72.2839,27.7161,1.6365,1.1646,48.5427,1104.819,63.7123,36.2877,1.0669,0.8153,13.4628,1571.3028,45.1258,54.8742,1.2966,0.9062,13.2919,668.0626,44.4343,55.5657
600275,ST昌鱼,0.2462,0.2266,14.2862,-54.8747,49.2883,50.7117,0.16699999999999998,0.1482,5.5093,-130.059,49.2106,50.7894,0.1567,0.1382,4.5922,-136.0167,47.5068,52.4932,0.0929,0.0733,3.0125,-185.0389,44.5234,55.4766,0.0911,0.0724,2.951,-120.115,42.7758,57.2242,0.0882,0.0697,2.5086,-224.3968,40.8105,59.1895,0.0503,0.0503,0.9836,-254.1031,39.7033,60.2967,0.7488,0.7488,68.3816,131.4447,45.0435,54.9565,0.6694,0.6694,58.6853,-248.6994,44.3914,55.6086
300415,伊之密,1.3132,0.7734,19.7898,456.6769,53.4178,46.5822,1.1146,0.6364,13.8444,887.8243,47.64,52.36,1.1226,0.6547,15.1463,834.1201,46.9723,53.0277,1.1625,0.6149,18.7773,1001.8844,47.6662,52.3338,1.2399,0.657,15.4721,3366.2187,47.1908,52.8092,1.2329999999999999,0.6239,6.7212,3144.5384,46.2476,53.7524,1.3128,0.6585,6.8163,2272.6487,47.7502,52.2498,1.2471,0.6942,18.2493,1907.6151,46.2938,53.7062,1.2648,0.6905,21.0485,740.2180000000001,44.3669,55.6331
000973,佛塑科技,1.5076,0.8114,26.1747,243.0437,49.5424,50.4576,1.4465,0.7909,30.2411,256.6657,48.3605,51.6395,1.7791,1.0202,38.5946,257.7518,47.3187,52.6813,1.4921,0.7877,29.3324,321.7638,50.2635,49.7365,1.5374,0.7789,26.9437,246.7434,49.7555,50.2445,1.2335,0.6866,30.9614,248.4427,47.6266,52.3734,1.1419,0.6918,36.7637,242.1104,44.0007,55.9993,0.966,0.5771,29.1909,244.9532,43.6787,56.3213,0.9933,0.5735,30.9452,178.6058,44.3599,55.6401
002848,高斯贝尔,--,--,--,1321.5243,--,--,1.9701,1.5656,35.6849,-1347.8362,55.0127,44.9873,2.1391,1.6312,29.959,-1068.4009,58.3761,41.6239,1.8713,1.4832,28.982,-376.9707,53.4292,46.5708,2.4878,2.0761,66.1054,245.7345,63.3358,36.6642,2.5482,2.1421,63.4197,213.1777,66.3884,33.6116,1.5775,1.2279,23.7673,147.3345,46.6469,53.3531,1.6109,1.2805,15.842,139.3129,48.8135,51.1865,1.3417,1.0517,9.6911,-40.2496,44.3431,55.6569
