code,name,mbrg20161,nprg20161,nav20161,targ20161,epsg20161,seg20161,mbrg20162,nprg20162,nav20162,targ20162,epsg20162,seg20162,mbrg20163,nprg20163,nav20163,targ20163,epsg20163,seg20163,mbrg20164,nprg20164,nav20164,targ20164,epsg20164,seg20164,mbrg20171,nprg20171,nav20171,targ20171,epsg20171,seg20171,mbrg20172,nprg20172,nav20172,targ20172,epsg20172,seg20172,mbrg20173,nprg20173,nav20173,targ20173,epsg20173,seg20173,mbrg20174,nprg20174,nav20174,targ20174,epsg20174,seg20174,mbrg20181,nprg20181,nav20181,targ20181,epsg20181,seg20181
600406,国电南瑞,19.0347,95.8509,12.9777,9.0288,,12.7904,34.8627,983.0507,13.4243,16.9305,1100.0,13.2524,44.8818,158.2727,16.0089,18.6623,166.6667,15.8274,17.9507,9.505,9.8105,7.5654,13.2075,9.8355,1.5701,-4.2307,9.7484,6.9551,0.0,9.8656,10.6236,20.8052,10.0481,9.05,16.6667,10.2664,7.9371,10.0283,9.684,8.7431,9.375,9.9463,111.9782,155.1461,136.2173,162.2452,31.6667,118.9687,170.5481,955.8862,137.2374,164.1736,100.0,119.6011
300251,光线传媒,151.3755,2504.5515,8.3336,1.9780000000000002,3400.0,7.5202,74.2708,262.0492,8.6998,12.3715,83.3333,7.484,41.7852,201.9912,10.8235,23.6688,66.6667,9.9716,13.6557,77.613,2.1008,11.7264,-10.7143,2.3739,34.9625,-10.062999999999999,3.5311,13.7994,-57.1429,4.4824,42.6199,27.2465,1.5866,4.2410000000000005,27.2727,2.9691,30.5177,10.1986,5.1447,2.0961,7.1,6.1408,6.4772,10.9817,18.7902,29.8918,12.0,19.6796,-34.2487,953.2196,44.4626,48.0017,1033.3333,45.7663
600579,天华院,-78.4217,-601.2515,4.3428,6.9173,-600.0,4.3428,-8.8729,-87.8404,3.9978,2.5775,-87.8244,3.9978,-14.4984,-85.964,71.685,30.2589,-86.60799999999999,71.685,-30.1354,-82.6918,67.6007,14.3857,-77.7778,67.6007,269.6435,,68.833,19.0276,-107.0,68.833,5.7162,205.4412,67.8295,10.379000000000001,191.1475,67.8295,-10.066,-649.4251,-0.7623,-4.359,-649.827,-0.7623,-7.4592,-847.4284,-3.8994,-0.1784,-650.0,-3.8994,31.4888,945.7917,-3.3026,0.3368,947.6189999999999,-3.3026
600963,岳阳林纸,,,,,,,,,,,,,-20.9761,,2.9596,-10.6839,-107.3801,2.9596,,,,,,,19.5246,209.3629,0.7309,-5.8379,180.0,0.7309,4.7406,496.6078,44.863,4.2989,438.4615,44.863,17.4931,977.8884,47.0244,4.7257,730.0,47.0244,28.0336,1131.864,49.5424,8.5197,833.3333,49.5424,35.0136,938.448,52.0344,8.6936,685.7143,52.0344
002133,广宇集团,-36.157,-201.1515,-11.9699,7.1086,,-4.4433,,,,,,,173.8533,,2.29,-5.073,-556.5217,2.5209,,,,,,,332.3541,,9.5052,-6.2207,,4.1779,-34.1653,-77.3046,-2.5946,0.2741,-60.0,0.0751,-23.3486,-60.0101,-0.8494,5.1803,-19.0476,2.2359,-17.3827,-29.1637,4.6367,0.1788,25.0,4.5558,120.0528,902.3919999999999,15.8582,-1.867,800.0,11.1589
000789,万年青,-14.5292,-94.956,-4.7116,-1.3155,-93.9844,2.8576,-10.1087,-14.6787,-1.2504,-1.4361,-31.2853,6.3034,-5.9582,53.9928,9.1067,-3.147,16.0086,8.324,1.3387,12.7394,7.3944,-5.8569,-7.772,6.3695,11.4884,815.0989999999999,7.5152,-3.5888,24.7059,6.4051,20.1964,98.2031,0.6469,-8.1044,30.2007,4.8029,24.3021,72.2674,-0.2924,-0.7063,41.1765,5.0291,25.3818,117.8003,5.5837,-1.2553,101.7657,10.8031,48.7869,895.6237,14.0466,3.8809,3366.9811,18.5669
601155,新城控股,-21.8953,-363.6999,,,-505.0,,3.9596,3.9865,10.5149,43.6127,,70.6769,6.4192,2.7636,5.3283,50.4229,15.6579,71.7364,18.6708,31.5191,17.9968,52.1643,-9.9338,22.4423,77.952,,23.7347,48.955,-117.6367,24.9567,24.8729,33.254,20.1625,70.96300000000001,13.3333,20.7192,42.3312,128.3415,21.6716,50.2931,104.7782,27.0998,44.8935,98.3677,58.7356,77.8866,99.2647,38.8442,154.2126,862.2461,61.5761,68.2512,650.0,42.0202
600027,华电国际,5.2283,12.0385,29.0835,9.3546,-8.0,31.6781,-3.3481,-18.5296,27.933000000000003,8.4796,-32.9146,27.5074,-10.8196,-35.997,4.5568,-1.1059999999999999,-44.4772,5.3629999999999995,-10.7987,-55.8603,0.9568,1.6727,-59.7387,0.5914,13.3773,-96.6009,-3.1102,0.2774,-99.4565,-3.1910000000000003,23.9927,-104.3228,-2.6606,2.4705,-107.8652,-1.8382,26.6185,-98.3617,-5.0681,3.134,-106.366,-4.3806,24.7226,-83.2265,-1.7951,2.9349,-87.0206,-2.019,17.5977,859.9561,0.188,5.1741,6900.0,-0.4312
600725,ST云维,,,,,,,-46.4967,,-1269.6082,-44.872,-30.303,-1253.8148,-34.4408,,,-48.6036,37.6068,2130.2488,-32.9552,,,-97.2474,-158.7678,-105.1356,-81.0002,,,-97.8997,-100.1674,-104.7801,-73.2116,,,-94.9984,-100.3696,-112.5512,,,,,,,-73.848,-99.4949,187.2563,52.8452,-99.7339,187.2563,259.6013,828.2508,190.4833,108.9599,825.0,190.4833
300583,赛托生物,,,,,,,,,,,,,,,,,,,-14.9545,-48.163000000000004,19.0161,11.6849,-46.1538,21.1438,118.6072,-42.3677,,,-50.7879,,16.1253,-49.8151,196.1233,95.348,-58.6061,205.9831,31.9549,-40.031,,,-51.9014,,38.2441,-10.9945,183.1051,116.24700000000001,-30.1587,191.5483,133.5093,814.9704,6.2713,18.3592,574.6305,6.6567
000301,东方市场,4.2674,1.0166,3.3682,11.8923,1.0,3.3707,6.8519,-0.3057,3.2923,15.7874,-0.271,3.2975,13.7425,7.4899,3.635,14.1466,7.5893,3.6428,14.2702,-11.9235,7.1876,12.9721,-11.7433,7.2017,49.5212,-89.5134,6.9035,20.9643,-89.76899999999999,6.9198,52.263999999999996,60.6284,6.8041,-4.7013,63.0435,6.8216,48.3013,36.0235,8.1101,-5.9507,36.4315,8.1305,40.2105,54.8962,3.5542,-11.1203,57.0248,3.5603,-8.3077,752.7710000000001,3.4760000000000004,-21.1589,770.9677,3.4818
002102,冠福股份,-26.4057,57.5778,10.507,5.0076,59.403,9.9806,-39.6691,181.2914,11.8281,2.0674,178.0,11.3032,-27.162,130.7639,13.8253,-1.5130000000000001,-24.4926,13.1986,-32.595,29.3864,57.6671,46.1465,-58.5185,58.7478,517.4636,-14.2933,73.0926,56.091,-76.2172,74.3623,647.0046,-2.6492,72.1725,58.4291,-72.8417,73.4012,768.1591,17.3323,69.559,68.9981,-2.3297,70.8565,997.3616,12.3821,16.4589,15.3239,-3.5714,16.6886,85.9576,701.9449,9.8273,14.4952,682.6772,9.982999999999999
002374,丽鹏股份,42.8264,50.7957,18.5633,40.5573,75.0,19.0592,22.0854,9.822000000000001,17.3156,36.3344,-53.3333,17.6384,30.8056,29.5086,17.955,24.5695,-42.8571,18.3135,28.8353,27.3753,56.3975,39.0583,-45.9459,56.9834,-23.2589,-91.5205,39.0879,29.2604,-97.2857,39.4072,5.1545,9.2909,39.4309,27.2742,0.0,39.9365,10.8304,20.7854,39.4311,33.9302,8.3333,39.927,6.2261,-41.1507,2.0401,20.6685,-50.0,2.0422,29.4509,693.8998,5.646,20.0659,831.5789,2.4845
002384,东山精密,17.8345,35.2788,80.7407,31.5107,0.0,79.0122,32.4283,177.8583,4.1457,27.9425,200.0,4.628,98.7975,142.8303,3.6566,126.538,161.5964,4.3764,110.4574,278.1961,1.0484,119.0084,325.0,1.7234,185.0138,28.6099,1.3899,126.09700000000001,50.0,2.5163,152.2309,-19.2946,160.1148,153.6761,-38.8889,160.4723,102.3306,150.8702,171.4579,33.4393,101.4968,171.9798,83.1372,255.6801,183.7009,46.0714,217.6471,184.47299999999998,25.2685,659.5932,192.518,49.6932,433.3333,193.1523
600801,华新水泥,-13.8898,-529.246,-3.8998,-4.1123,-550.0,-3.5326,-11.0441,-59.5317,-0.8669,-5.5037,-83.3333,-0.6933,-7.268,17.4656,0.1769,-2.3516,37.5,0.4045,1.9172,175.2008,3.6087,7.6121,328.5714,4.0517,,,,,,,63.3727,1159.6837,8.8125,15.88,4800.0,10.8115,56.5999,292.1249,9.3554,13.0588,536.3636,12.3101,54.4408,256.2567,15.6666,11.2028,363.3333,19.0592,16.317999999999998,656.0201,19.7071,-1.3845,483.3333,23.0729
300173,智慧松德,-13.363,169.6684,5.2852,3.3628,-10.0,5.2852,-0.2067,104.9498,4.8109,9.7181,100.0,4.8109,-15.7678,12.9428,3.5672,12.0405,17.7143,3.5672,43.0736,1.0912,3.2007,18.4875,0.0,3.2007,3.9063,-86.8562,2.5975,17.6232,-88.8889,2.5975,8.5547,8.0111,4.8382,19.6538,7.875,4.8382,-3.6298,9.7583,3.4431,17.7434,9.8301,3.4431,-14.4096,-9.5477,2.6792,6.7866,-15.3846,2.6724,-9.3259,654.6312,3.2278,12.0433,780.0,3.2146
002642,荣之联,17.3167,-16.1742,38.632,51.983000000000004,-29.878,43.513999999999996,0.037000000000000005,-59.8836,38.1308,39.0355,-71.9019,43.1412,-3.2910000000000004,-31.371,38.277,39.9436,-51.7018,43.3673,3.1891,10.5202,6.8121,0.4434,-27.8645,6.8103,3.6232,-44.1905,6.7089,4.8078,-63.4783,6.706,-14.4463,-182.5584,5.08,7.9415,-182.0755,5.0738,9.9754,-95.3107,7.6938,12.0153,-95.302,7.6861,18.3824,-184.4046,9.5706,28.5883,-183.5884,9.568999999999999,79.3735,627.1553,10.1229,24.3104,602.381,10.1271
300224,正海磁材,63.5009,22.8858,36.8073,42.5578,-45.4545,36.2592,16.706,-23.796,4.7915,4.0767,-30.0,4.8705,13.0108,-21.0437,4.2651,4.0412,-24.1379,4.3637,16.2373,21.6435,11.1932,7.6979,18.75,11.3568,-55.062,-89.8939,44.2447,30.0336,-83.3333,45.5941,-44.2967,-126.5217,32.6225,21.8065,-114.2857,33.9804,-33.1381,-102.2012,30.8935,25.730999999999998,-100.0,32.2678,-24.8942,-51.1746,29.0048,21.5583,-68.4211,30.3988,103.2584,613.9214,-1.5763,0.4768,200.0,-1.2395
002600,领益智造,159.1369,,107.2536,133.554,-242.8571,118.88600000000001,155.5018,1421.8858,290.6662,239.523,400.0,321.1533,189.5538,722.1162,87.7456,109.77,433.3333,93.3879,147.5008,319.5494,87.4785,107.7505,266.6667,93.8074,115.2673,470.519,88.4822,106.9118,400.0,95.3676,80.3384,120.1282,1.271,20.3624,20.0,2.6857,43.1901,27.2074,3.1371,10.4486,-37.5,3.4825,32.1426,459.7117,23.6805,16.5446,172.7273,24.4846,24.5963,606.3078,106.4139,82.2037,40.0,108.85700000000001
300391,康跃科技,5.7611,-65.2268,-0.7122,-4.6891,-81.1905,-1.3912,2.9537,-81.14399999999999,-1.631,-7.7014,-72.9622,-1.2095,15.6148,32.46,0.3953,-4.6066,46.1538,0.8615,22.8054,-41.8308,-0.284,7.6973,0.0,0.2458,9.8823,75.4678,-0.2441,8.985,62.0253,0.3033,153.8825,1975.9655,150.0107,155.2689,1262.5,151.4612,191.6086,1477.3114,153.4134,151.6295,973.6842,154.7339,216.8422,2841.8333,157.3545,163.1918,1138.0,158.3233,124.2185,599.5802,265.995,164.0968,337.5,266.9447
300688,创业黑马,,,,,,,,,,,,,,,,,,,10.4633,446.5533,27.993000000000002,16.4334,618.1818,30.9484,0.4812,,,,-125.0,,1.6905,44.1834,,,42.8571,,2.7646,25.8487,,,21.8908,,0.1816,13.047,111.51,76.196,5.0633,113.5335,7.6064,598.9783,113.0644,85.8576,250.0,115.1392
601168,西部矿业,57.9123,,7.9712,8.7317,100.0,-0.309,71.1384,12.4292,8.4884,14.0366,-50.0,-0.0567,34.629,317.5313,9.207,13.8738,400.0,1.0732,3.7697,-5.5243,5.846,12.59,300.0,0.8928,-0.4244,,2.1361,11.1802,-150.0,2.0998,-0.9511,458.4856,3.1031,9.0675,1000.0,3.1172,-10.5205,141.7107,0.7819,8.2158,160.0,2.6661,-1.4356,148.9873,-2.3605,0.4054,175.0,-0.2214,5.6529,598.0347,3.9897,12.378,600.0,-0.228
002334,英威腾,10.0185,-82.3033,17.0892,18.8749,-89.2727,15.3482,18.0575,-54.4295,17.5429,21.6156,-56.9284,16.0944,17.9297,-39.7132,13.8322,19.9199,-44.8468,11.6193,22.2104,-56.7936,10.3936,26.9137,-55.1658,4.8184,44.0375,-30.9692,2.0172,17.1763,88.1356,-2.2189,56.4214,173.8036,1.6676,19.159000000000002,222.7882,-2.1842,58.8563,151.6374,4.1572,27.3682,196.7172,1.4831,60.2975,226.3922,10.9992,24.6179,220.68599999999998,12.1437,16.9756,575.474,11.5199,34.4028,194.5946,12.7804
300492,山鼎设计,-39.7917,-111.2186,76.6939,39.9241,-108.3333,77.4664,-28.9672,-75.2889,63.0535,30.1503,-80.0,64.1326,-22.5981,-58.7992,63.6861,28.8021,-67.5185,64.6363,-14.9623,-26.1428,2.5089,-14.9013,-44.18600000000001,2.6456,8.1334,,2.8932,-6.1279,-200.0,3.2707,-4.7543,12.745999999999999,4.8215,4.2824,0.0,5.8906,-3.1064,-2.7915,4.5304,5.9122,-7.2976,5.4264,-4.931,3.9571,4.6622,13.0666,4.1667,5.5251,8.6714,575.3729,5.2047,9.406,100.0,5.892
600609,金杯汽车,-19.2988,-43.0493,4.4674,10.0913,-1000.0,3.1444,3.5712,-56.4655,12.6781,4.6797,-463.6364,-12.6722,7.3702,-35.2805,5.9206,5.2756,-1380.0,-20.6937,3.5225,-99.6406,-5.2473,13.2239,-733.3333,-72.5103,15.3525,-51.3583,-38.2037,22.6109,444.4444,-90.069,10.1891,-601.6499,-67.6812,12.9065,672.5,-209.5032,17.3533,-457.6354,-76.3782,14.7607,615.625,-307.2134,20.1821,50580.3461,30.0687,-47.6768,-148.4211,279.4241,9.8206,551.7080000000001,89.7037,-52.6163,-138.7755,1025.0887
002001,新和成,13.4637,104.4236,1.7052,5.438,100.0,1.5132,19.2252,188.5979,8.033,17.0814,176.4706,7.8005,20.878,207.3086,11.2896,21.0865,200.0,10.9201,22.8574,214.3335,14.7026,17.3394,197.2973,14.3887,13.0105,40.6809,15.2916,23.1881,50.0,15.128,13.261,9.3799,8.7391,13.1293,14.8936,8.7036,19.5709,1.7986,7.7312,9.4514,6.4103,7.9673,32.766999999999996,39.8583,72.9988,59.3532,42.7273,73.1077,148.0034,549.2603,86.0603,64.1907,461.9048,86.1125
000718,苏宁环球,34.1582,24.2086,96.0934,12.2712,-28.0,86.5769,-50.7585,-46.2223,97.9242,24.2571,-63.6943,87.6527,-21.4276,6.0314,41.5398,15.7173,-7.3427,39.4673,11.8145,20.2281,-13.9286,-14.4888,4.1298,-17.1806,8.2244,78.3406,-10.6981,-14.3528,93.0556,-16.8305,-8.3826,3.3052,-14.369000000000002,-18.1825,2.807,-20.8015,-29.8747,-33.2327,5.6111,-17.9359,-33.2075,2.4894,-30.0556,0.7928,10.0183,-7.024,7.1388,7.4324,42.6915,546.2719999999999,8.8389,-9.8174,544.6043,10.2875
002709,天赐材料,122.8573,482.6386,46.9289,54.1521,450.0,45.9619,117.4854,555.0136,57.8334,44.6086,151.0417,56.8949,108.5094,529.5613,69.6648,53.1027,135.7143,68.7728,94.2522,297.6182,37.135,43.6053,50.0,37.5741,9.9167,-9.3634,42.3557,44.676,-63.6364,34.8924,16.7579,-8.8533,35.5203,48.7009,-8.7137,28.8937,13.9587,-12.5636,69.9814,69.8346,-14.1414,64.1224,11.9775,-23.8062,61.8651,58.0778,-25.2033,55.909,14.9531,540.2955,62.551,62.5879,505.0,67.2997
600789,鲁抗医药,3.5582,63.4745,26.7926,-0.5446,40.0,28.5742,7.8167,918.2448,2.6216,1.0591,1900.0,1.2978,4.2701,1143.6189,3.7799,2.0271,3600.0,2.3908,3.9541,289.8086,4.0262,3.9761,400.0,2.4916,-2.0589,166.5369,4.5347,9.3737,228.5714,3.0027,2.9076,166.0681,2.3368,18.4844,200.0,1.9913,3.8703,129.798,2.21,18.1864,102.7027,1.7663,3.7395,336.9455,5.8942,24.506,300.0,5.5304,38.4594,531.6452,53.7063,45.2792,465.2174,56.4577
300409,道氏技术,33.6112,9.8855,92.7447,105.7281,-30.7692,91.1815,30.3337,22.1654,94.2985,100.509,-44.7236,95.777,36.0762,69.5098,102.925,92.6597,-23.8281,98.1129,45.1783,106.71,106.0029,70.8999,-9.6154,100.9351,46.2354,104.2907,9.797,31.2613,-11.1111,6.1071,36.9223,53.9459,50.6116,110.5299,45.4545,8.4623,96.3909,67.0959,48.0496,99.499,33.3333,9.3836,110.9894,99.4659,52.1074,103.3914,51.0638,12.1202,437.6404,530.8061,72.1791,144.3436,275.0,28.913
000631,顺发恒业,-56.6087,-70.9626,3.0972,3.1994,-81.25,3.0972,7.5845,9.2375,49.5479,21.9286,-26.6667,49.5599,1.7647,18.6276,50.5415,36.2318,-25.0,49.6698,4.6401,10.4819,49.1223,39.9228,-27.2727,48.398,49.3709,30.3809,48.8717,30.8514,0.0,48.2446,48.0308,27.3905,4.0318,-0.4771,9.0909,3.5781,104.845,125.6907,8.4935,-14.3909,116.6667,8.6342,83.7994,109.7915,8.9368,-17.7172,93.75,9.1126,14.2241,519.6059,14.5143,-17.8101,433.3333,14.655
600387,海越股份,112.6345,,-21.901999999999997,-11.0184,-2600.0,-13.2762,86.1607,-2361.2245,-27.1177,-12.669,-245.4545,-19.7733,53.681999999999995,,-13.2289,-3.1367,-98.8,-3.8057,55.8093,,-14.1851,-10.5623,66.6667,-12.9159,,,,,,,17.1868,,-0.6705,-6.5011,-101.875,0.3466,,,,,,,17.4652,,76.9989,21.0594,250.0,93.9425,112.3834,505.7817,98.0206,28.8086,214.2857,115.5424
000673,当代东方,,,,,,,115.9281,19.5306,9.0413,4.4929,-63.9091,8.0746,119.5165,111.5229,17.2751,26.6169,-30.4049,11.0161,99.9106,63.6316,17.0338,22.8049,-39.0608,10.8927,232.7041,51.4378,19.2091,28.0908,-43.5374,10.9112,67.4386,88.6741,18.527,28.2286,-21.4106,8.0261,12.9231,-52.6233,7.6794,13.7611,-78.8831,3.2329,-16.7701,-18.006,-5.7549,16.3798,-38.2628,-6.9165,67.0554,504.5969,-8.0858,15.8516,608.4337,-3.1785
002499,科林环保,-10.1143,21.7697,3.2119,7.3114,-11.5,3.5729,-15.2801,-39.4441,0.2322,-1.6099,-38.4615,0.3583,-17.0989,-36.7654,0.3088,-2.9795,-33.5188,0.5233,-9.8679,-29.5979,0.5897,2.4685,-33.3333,0.6619,144.55200000000002,34.9569,0.7323,34.2451,47.4576,0.8829,432.9263,160.2704,5.415,133.1394,166.5509,6.5416,305.4238,155.4209,-0.1154,96.2286,151.9874,6.5076,171.5464,107.617,-1.025,52.6783,120.0,5.6356,-48.0791,498.6273,1.7719,20.881999999999998,411.4943,8.4728
601028,玉龙股份,-53.9791,-38.6859,1.7493,-13.5119,-75.0,1.5079,-46.2577,-68.2811,0.8741,-13.7528,-63.6364,1.2579,-25.502,-336.6437,-13.1257,-9.8467,-337.5,-12.6567,-18.5304,-601.4658,-26.5722,-4.8578,-582.3529,-25.8474,-15.2423,-97.6773,-27.0145,-12.5368,-96.6667,-26.5569,-12.0355,-100.9624,-26.1506,-10.3353,-100.75,-25.6085,-29.7748,,-12.9389,-20.9682,-123.6842,-12.2125,-23.6882,,3.7373,-17.4089,-112.4146,3.8793,31.3046,497.7186,3.946,-11.7486,400.0,4.0715
300554,三超新材,,,,,,,4.8444,-25.0009,-100.0,-100.0,-25.4468,-100.0,,,,,,,35.8344,13.2033,18.2088,29.178,13.1649,18.2088,54.8073,64.0649,,,64.0988,,36.8929,40.6638,,,26.5982,,46.2249,55.2624,,,31.0038,,82.1605,127.1442,111.7681,82.1548,85.8568,111.7681,250.9424,496.4508,130.9075,110.4893,347.2542,130.9075
000981,银亿股份,43.6267,-45.4377,6.9881,-10.5802,-80.0,8.0306,65.5314,0.3081,9.5056,-5.8574,-68.75,10.5492,30.8743,69.6964,11.6247,-3.5696,-48.7805,14.1019,-4.7526,64.1871,21.1196,1.9089,0.0,9.9615,-27.9075,80.7208,70.1703,23.0516,-15.5,64.9447,6.6934,65.3547,66.9253,19.1886,9.0,61.3188,-6.9865,20.4775,67.0935,15.352,-14.2857,57.1996,57.6528,132.8451,182.0146,74.4468,100.0,216.392,136.8081,494.2878,103.1452,44.0374,550.8876,113.6754
002013,中航机电,25.752,,49.723,18.9457,-70.1195,53.3776,10.6743,1908.6562,49.02,15.5409,342.5,52.9912,11.3009,37.9831,46.8793,6.9752,-25.0,50.2296,16.1614,20.5828,44.6557,12.1556,-30.1887,44.6561,,,,,,,18.1977,40.0447,11.9681,1.2174,-20.904,7.5615,19.9061,33.0613,12.0494,11.9805,-13.3333,7.627000000000001,8.4547,1.7672,21.0609,10.7514,-35.1351,13.809000000000001,18.8578,493.8408,21.1225,10.4212,58.8235,13.8635
300401,花园生物,77.9241,-36.7747,-0.303,5.6838,-71.4286,-0.303,123.43799999999999,44.9204,2.0019,15.5448,50.0,2.0019,118.77600000000001,188.02200000000002,3.7697,14.7099,200.0,3.7697,117.6243,262.5166,5.7655,11.335999999999999,242.8571,5.7655,41.702,387.0753,7.1527,9.6638,450.0,7.1527,46.4047,378.0113,12.9873,7.8229999999999995,355.5556,12.9873,39.0608,287.4205,15.1141,9.9619,280.0,15.1141,27.5833,197.9096,70.1178,59.0195,200.0,70.1178,171.6562,493.5483,83.5071,77.994,481.8182,83.5071
300462,华铭智能,-14.897,83.3689,,,66.6667,,2.0336,23.4996,9.8219,13.5959,-50.0,9.8219,32.3944,54.2308,11.6089,23.169,55.5556,11.5245,14.0936,14.2315,9.7899,9.0977,2.9412,9.6376,85.9127,-34.254,9.1909,11.7475,-40.0,9.0849,49.4094,-30.5062,5.9227,9.85,-30.0,5.8744,11.8123,-35.3104,4.9673,5.6188,-35.7143,4.7957,12.850999999999999,-8.9706,6.4912,10.1494,-5.7143,6.4403,15.9689,486.6592,10.3926,8.8425,566.6667,10.4748
002023,海特高新,-0.3193,-16.5334,113.9771,57.5196,-62.5,93.7865,11.2055,14.452,72.0632,37.1926,0.0,96.9838,-6.6361,-0.7118,10.1238,7.4876,-15.4412,11.9942,15.4531,35.9129,10.3062,30.4927,-16.6667,10.7281,-9.8792,-72.3319,12.255,31.514,-52.0,12.9506,-12.3129,-61.261,8.6524,17.6027,-57.1429,8.752,0.7921,-22.1165,-3.2905,6.3936,1.3913,-4.3260000000000005,-13.8802,-45.5076,-4.033,5.414,0.0,-4.1436,0.9568,475.9401,-5.1868,7.3742,229.1667,-5.501
002061,浙江交科,-6.8276,,-15.5077,-12.5186,-67.5,-15.5077,44.4208,,56.0952,94.2956,-120.8333,56.0952,43.2245,,62.2526,89.8456,-138.8601,62.2526,,,,,,,,,,,,,34.3919,1121.6382,76.6549,-6.7325,966.6667,76.6549,32.1538,607.0037,79.926,-6.7606,564.0,79.926,469.5746,1630.9254,244.9194,444.7515,625.0,236.7163,326.586,460.8886,125.9829,327.2834,139.5833,118.6187
000862,银星能源,,,,,,,2.4747,-498.1934,-10.9969,-1.6883,-858.5227,-10.1152,3.0383,,-7.886,-0.7297,116.4619,-6.9415,19.6969,,70.0817,6.9773,-109.2593,76.4377,-0.9941,,79.1074,7.388,-102.5992,85.9708,-23.5228,,74.2798,3.7171,-84.5693,80.7195,,,,,,,-35.1817,-1186.5661,-7.0015,-8.35,-1435.0,-6.7966,8.8177,443.9457,-6.5692,-7.2693,386.8421,-6.415
600658,电子城,-10.8763,-5.6563,12.1576,28.3751,-50.0,11.7505,123.029,202.4313,14.0445,26.0478,142.8571,14.0609,-18.2861,-24.0521,84.8628,85.1963,-30.0,87.0482,-12.9251,-18.0312,73.6389,72.7795,-28.8889,76.8222,62.2225,130.0977,77.9282,46.4742,100.0,76.9263,-19.555,-29.7401,79.459,48.3014,-47.0588,77.3625,43.6712,59.9972,7.1401,17.7776,19.0476,5.6495,40.8063,21.3012,7.2756,25.5757,0.0,5.9682,229.5344,441.8482,10.3669,49.0318,550.0,7.2756
603588,高能环境,71.5012,,6.1546,39.6185,-46.1538,5.8769,73.8634,135.5335,5.519,29.5777,19.7917,5.6852,60.3045,69.9303,11.9016,31.7662,-15.0735,7.3145,53.6303,53.8971,14.0226,35.3871,-26.4438,8.55,,,,,,,58.5841,139.6439,20.5254,32.1707,-13.0435,11.0449,71.1888,118.788,16.6768,33.4983,-15.5844,12.1288,47.3352,46.6104,17.0286,34.5162,-38.843,11.009,77.9866,437.861,15.2574,30.9243,370.0,12.3284
000932,华菱钢铁,-8.3916,,-32.9907,1.601,379.4326,-35.8052,2.1539,,-34.6074,-4.6509,512.5,-37.1103,,,,,,,20.3015,,-12.9015,-7.2588,-64.3396,-14.2468,83.4801,,-0.467,-3.6845,-137.7219,1.4546,59.7003,,10.7663,0.4249,-201.1161,13.5036,,,,,,,53.602,,56.8382,5.6153,-490.5402,65.8524,11.1687,435.7792,70.6313,6.5413,398.7255,81.3557
603637,镇海股份,,,,,,,,,,,,,-27.1354,-2.2054,,,-3.0769,,-45.0775,-18.3888,13.6303,-0.6595,-17.7083,13.6303,-46.6514,-51.6487,,,-66.6667,,-51.806999999999995,-44.2756,96.272,61.2585,-65.7895,96.272,-37.7485,-28.9067,91.0045,61.0768,-57.1429,91.0045,-4.0313,-26.4423,87.7181,71.3946,-56.961999999999996,87.7181,63.7887,435.0368,4.0249,14.1558,300.0,4.0249
300132,青松股份,-4.0501,-20.4634,-0.1998,-34.7385,-20.6107,-0.1998,-5.4219,88.6126,3.0101,-33.7136,88.1081,3.0101,-7.8723,4220.5536,5.6151,-32.0194,4376.9231,5.6151,-5.3772,200.3067,5.7065,-20.7294,200.7092,5.7065,24.2372,185.8426,6.8689,6.8839999999999995,185.5769,6.8689,35.1805,205.9677,9.9475,11.755,206.0345,9.9475,41.3764,223.0389,13.3009,16.8269,222.8522,13.3009,45.5623,189.4368,14.7253,33.0019,189.5047,14.7253,64.6789,429.736,22.0018,41.5336,430.30300000000005,22.0018
300094,国联水产,,,,,,,,,,,,,30.4773,1989.317,3.2355,3.3462,700.0,3.2355,26.6073,312.6579,4.692,18.9661,86.3354,4.692,68.2851,,5.8445,24.5424,-336.0,5.8445,78.759,705.5411,7.3906,28.3427,350.0,7.3906,62.6631,78.4625,7.4002,32.4223,75.0,7.4002,56.247,53.423,7.407,27.3174,50.0,7.407,20.2533,423.8452,11.264000000000001,25.7346,408.4746,11.264000000000001
300346,南大光电,-21.3237,-98.9116,3.4617,0.8894,-95.4394,1.3865,-20.7231,-87.9135,0.865,-3.1946,-83.07,0.9054,-23.6885,-60.6502,0.7531,-2.7987,-57.0188,0.7909999999999999,-15.8233,-88.3528,-0.8878,-1.1053,-83.0318,-0.7131,4.4534,2181.7263,-0.7122,0.0032,280.4878,-0.5582,61.3627,681.3996,1.8662,2.4714,417.3333,1.9108,65.507,139.2425,1.1323,1.7327,105.6117,1.1211,74.8953,583.7852,2.1579,4.6951,348.6141,2.0348,139.381,421.3608,2.943,6.2071,320.5128,2.7161
