code,name,arturnover20161,arturndays20161,inventory_turnover20161,inventory_days20161,currentasset_turnover20161,currentasset_days20161,arturnover20162,arturndays20162,inventory_turnover20162,inventory_days20162,currentasset_turnover20162,currentasset_days20162,arturnover20163,arturndays20163,inventory_turnover20163,inventory_days20163,currentasset_turnover20163,currentasset_days20163,arturnover20164,arturndays20164,inventory_turnover20164,inventory_days20164,currentasset_turnover20164,currentasset_days20164,arturnover20171,arturndays20171,inventory_turnover20171,inventory_days20171,currentasset_turnover20171,currentasset_days20171,arturnover20172,arturndays20172,inventory_turnover20172,inventory_days20172,currentasset_turnover20172,currentasset_days20172,arturnover20173,arturndays20173,inventory_turnover20173,inventory_days20173,currentasset_turnover20173,currentasset_days20173,arturnover20174,arturndays20174,inventory_turnover20174,inventory_days20174,currentasset_turnover20174,currentasset_days20174,arturnover20181,arturndays20181,inventory_turnover20181,inventory_days20181,currentasset_turnover20181,currentasset_days20181
600243,青海华鼎,0.2935,306.644,0.2722,330.6392,0.0825,1090.9091,0.6753,266.5482,0.6606,272.4796,0.2005,897.7556,1.0865,248.5044,0.9575,281.9843,0.3094,872.6568,1.4939,240.98,1.1116,323.8575,0.446,807.1749,0.245,367.3469,0.177,508.4746,0.0916,982.5328,0.637,282.5746,0.4625,389.1892,0.2449,734.9939,0.9359,288.4924,0.6265,430.9657,0.3459,780.5724,1.3936,258.3238,0.8205,438.7569,0.4715,763.5207,0.2177,413.413,0.1056,852.2727,0.0653,1378.2542
002323,雅百特,0.502,179.2829,0.1179,763.3588,0.1054,853.8899,1.8237,98.7004,0.5182,347.3562,0.4497,400.2668,3.0787,87.6994,0.8190000000000001,329.6703,0.7402,364.7663,2.8998,124.1465,1.0743,335.1019,0.9293,387.3884,0.1979,454.7751,0.1151,781.9288,0.0819,1098.9011,0.9007,199.8446,0.3725,483.2215,0.3107,579.337,1.3917,194.0073,0.5447,495.6857,0.4666,578.6541,1.6378,219.8071,0.8289,434.3105,0.6468,556.5863,0.1478,608.931,0.1047,859.5989,0.0603,1492.5373
000720,*ST新能,1.2822,70.1919,2.6069999999999998,34.5224,0.6415,140.2962,2.2735,79.1731,5.2053,34.5801,1.1654,154.4534,3.4861,77.4504,7.3997,36.488,1.7714,152.4218,4.5442,79.2219,10.568,34.0651,2.5063,143.638,1.1257,79.9503,2.9807,30.1942,0.6112,147.2513,2.1031,85.5879,5.8685,30.6722,1.1459,157.0818,3.2623,82.7637,1.1138,242.4134,0.7446,362.6108,4.4353,81.167,1.5035,239.4413,0.9633,373.7154,0.7879,114.2277,0.1046,860.4207,0.0847,1062.5738
300277,海联讯,0.1568,573.9796,0.20600000000000002,436.8932,0.0448,2008.9286,0.4769,377.4376,0.5852,307.5871,0.1314,1369.8629999999998,0.7979999999999999,338.3459,0.8376,322.3496,0.1956,1380.3681,2.3358,154.1228,4.0048,89.8921,0.6114,588.8126,0.2445,368.0982,0.3671,245.1648,0.0491,1832.9939,0.6306,285.4424,0.7665,234.8337,0.1259,1429.7061,1.1272,239.5316,1.1897,226.94799999999998,0.2041,1322.8809,2.476,145.3958,2.9062,123.8731,0.4925,730.9645,0.1565,575.0799,0.102,882.3529,0.0253,3557.3123
002912,中新赛克,,,,,,,,,,,,,,,,,,,2.2883,157.322,0.9122,394.6503,0.5525,651.5837,,,,,,,0.9652,186.4898,0.2227,808.2622,0.2219,811.1762,,,,,,,3.1392,114.6789,0.6397,562.7638,0.4705,765.1435,0.5702,157.8394,0.1011,890.2077,0.0641,1404.0562
002041,登海种业,3.2142,28.0007,0.495,181.8182,0.1302,691.2442,5.0498,35.645,0.787,228.7166,0.21100000000000002,853.0806,14.8655,18.1629,0.7317,369.0037,0.2254,1197.8705,23.340999999999998,15.4235,1.1971,300.7268,0.44299999999999995,812.6411,2.7987,32.1578,0.1547,581.7712,0.0559,1610.0179,3.3292,54.067,0.3849,467.6539,0.1235,1457.4899,10.2202,26.4183,0.41,658.5366,0.1388,1945.245,19.1837,18.7659,0.5895,610.687,0.2206,1631.9129999999998,3.7677,23.8873,0.1009,891.9722,0.0427,2107.7283
300551,古鳌科技,,,,,,,0.8339,215.8532,0.4673,385.1915,0.2828,636.4922,1.1392,237.0084,0.6033,447.5385,0.3943,684.7578,2.0894,172.2983,1.0933,329.2783,0.5046,713.4364,0.1217,739.5234,0.0663,1357.4661,0.0265,3396.2264,0.5277,341.1029,0.3131,574.8962,0.1314,1369.8629999999998,0.8463,319.0358,0.6029,447.8355,0.2301,1173.4029,1.6178,222.5244,1.0626,338.7916,0.3951,911.1617,0.1433,628.053,0.1005,895.5224,0.0379,2374.6702
603636,南威软件,0.2082,432.2767,0.09300000000000001,967.7419,0.0287,3135.8885,1.0729,167.7696,0.4969,362.2459,0.1708,1053.8642,1.565,172.524,0.7478,361.0591,0.2688,1004.4643,2.6076,138.058,1.4739,244.2499,0.4616,779.8960000000001,0.2687,334.94599999999997,0.2152,418.2156,0.0605,1487.6033,0.8514,211.4165,0.4963,362.6839,0.1914,940.4389,1.4209,190.0204,0.7345,367.597,0.3137,860.6949,3.3168,108.5384,2.0539,175.2763,0.7024,512.5285,0.1978,455.0051,0.1002,898.2036,0.0364,2472.5275
603717,天域生态,,,,,,,0.9828,183.1502,0.3774,476.9475,0.2892,622.4066,,,,,,,2.78,129.4964,0.7047,510.8557,0.6234,577.4783,0.6761,133.1164,0.1757,512.2368,0.1272,707.5472,1.2908,139.4484,0.3044,591.3272,0.2331,772.2008,1.8802,143.6017,0.4119,655.4989,0.3544,761.8510000000001,2.5097,143.4434,0.6627,543.2322,0.5648,637.3938,0.3662,245.7673,0.0994,905.4326,0.0802,1122.1945
000558,莱茵体育,20.0152,4.4966,0.6947,129.5523,0.2823,318.8098,28.676,6.277,1.8611,96.71700000000001,0.7536,238.8535,47.7319,5.6566,2.9316,92.0999,1.1253,239.93599999999998,110.9363,3.2451,5.1197,70.3166,2.2238,161.8851,15.6342,5.7566,0.7735,116.3542,0.4487,200.5795,26.4548,6.8041,1.2452,144.5551,0.7348,244.9646,58.9804,4.5778,1.5947,169.3108,0.914,295.4048,51.0965,7.0455,2.2967,156.7466,1.1528,312.2831,4.5821,19.6416,0.0972,925.9259,0.0681,1321.5859
002431,棕榈股份,0.2132,422.1388,0.0783,1149.4253,0.0441,2040.8163,0.7016,256.5564,0.2306,780.5724,0.1464,1229.5082,1.2109,222.9746,0.4147,651.0731,0.2595,1040.4624,1.7717,203.1947,0.6053,594.7464,0.3834,938.9671,0.2735,329.0676,0.0835,1077.8443,0.0516,1744.1860000000001,1.0825,166.2818,0.3133,574.5292,0.2049,878.4773,1.6817,160.5518,0.5158,523.4587,0.3419,789.7046,2.3675,152.0591,0.7287,494.0305,0.5031,715.5635,0.3042,295.858,0.0957,940.4389,0.0602,1495.0166
000886,海南高速,2.8847,31.1991,0.0199,4522.6131,0.0251,3585.6574,6.8319,26.346999999999998,0.0383,4699.7389,0.0485,3711.3402,9.8472,27.419,0.0553,4882.4593,0.0699,3862.6609,27.8944,12.9058,0.2085,1726.6187,0.1725,2086.9565,22.0894,4.0744,0.1674,537.6344,0.0964,933.61,41.6117,4.3257,0.3081,584.2259,0.1783,1009.5345,15.2966,17.651,0.3545,761.6361,0.21,1285.7143,41.0839,8.7626,0.4855,741.5036,0.2766,1301.5184,5.6457,15.9413,0.0948,949.3671,0.0517,1740.8124
000995,*ST皇台,2.4106,37.3351,0.09300000000000001,967.7419,0.0911,987.9254,5.1839,34.7229,0.237,759.4937,0.1894,950.3696,12.5728,21.4749,0.6386,422.7999,0.4578,589.7772,26.3106,13.6827,0.7984,450.9018,0.6533,551.0485,3.0712,29.3045,0.0314,2866.242,0.0483,1863.354,10.6925,16.8342,0.1518,1185.7708,0.1921,937.012,13.0284,20.724,0.158,1708.8608,0.1992,1355.4217,14.8844,24.1864,0.245,1469.3878,0.31,1161.2903,6.8493,13.14,0.0947,950.3696,0.0838,1073.9857
603383,顶点软件,,,,,,,,,,,,,,,,,,,11.6064,31.0174,1.3295,270.7785,0.3908,921.1873,,,,,,,3.5122,51.2499,0.3689,487.9371,0.1202,1497.5042,5.356,50.4108,0.5664,476.6949,0.1646,1640.3402,13.6779,26.3198,1.1681,308.1928,0.3003,1198.8012,1.5436,58.3053,0.0944,953.3898,0.027999999999999997,3214.2857
600415,小商品城,15.9319,5.649,0.0579,1554.4041,0.0862,1044.0835,48.0007,3.7499,0.2765,650.9946,0.361,498.615,74.253,3.6362,0.3635,742.7785,0.4832,558.7748,82.1652,4.3814,0.4288,839.5522,0.5707,630.8043,55.5935,1.6189,0.4592,195.993,0.4626,194.5525,77.9469,2.3093,0.8048,223.6581,0.7789,231.0951,127.2842,2.1212,0.9454,285.5934,0.9654,279.6768,165.6964,2.1726,0.9625,374.026,1.0361,347.4568,35.6498,2.5246,0.0943,954.4008,0.0939,958.4665
002016,世荣兆业,14.0724,6.3955,0.0109,8256.8807,0.0094,9574.4681,141.0436,1.2762,0.1864,965.6652,0.2004,898.2036,180.9223,1.4924,0.2013,1341.2817,0.2033,1328.0866,265.5376,1.3557,0.2415,1490.6832,0.2623,1372.4743,15.7207,5.7249,0.0169,5325.4438,0.0195,4615.3846,23.9147,7.5268,0.0256,7031.25,0.0289,6228.3737,182.6695,1.4781,0.1824,1480.2632,0.2351,1148.4475,352.288,1.0219,0.3368,1068.8836,0.4802,749.6876,97.9525,0.9188,0.094,957.4468,0.1467,613.4969
603388,元成股份,,,,,,,,,,,,,,,,,,,6.5572,54.9015,0.7909999999999999,455.1201,0.7769,463.3801,0.8424,106.8376,0.0917,981.4613,0.0799,1126.4080000000001,3.3265,54.1109,0.3473,518.2839,0.3239,555.7271,6.231,43.3317,0.5484,492.3414,0.535,504.6729,9.5425,37.726,0.7903,455.5232,0.7936,453.629,1.6146,55.7414,0.0936,961.5385,0.0947,950.3696
600169,太原重工,0.0618,1456.3107,0.0591,1522.8426,0.0265,3396.2264,0.1384,1300.578,0.142,1267.6056,0.0567,3174.6032,0.2712,995.5752,0.2927,922.4462,0.1106,2441.2297,0.5154,698.4866,0.5846,615.8057,0.2082,1729.1066,0.1781,505.3341,0.1425,631.5789,0.0684,1315.7895,0.3989,451.2409,0.3268,550.7956,0.1535,1172.6384,0.5891,458.3263,0.4528,596.2898,0.2183,1236.8301,0.9414,382.4092,0.7017,513.0398,0.3398,1059.4467,0.1552,579.8969,0.0928,969.8276,0.052000000000000005,1730.7692
000831,五矿稀土,0.2196,409.8361,0.0399,2255.6391,0.0323,2786.3777,0.2918,616.8609,0.0565,3185.8407,0.0435,4137.931,,,0.0639,4225.3521,0.0485,5567.0103,1.3253,271.6366,0.425,847.0588,0.2503,1438.2741,0.2958,304.2596,0.1289,698.2157,0.0641,1404.0562,1.1695,153.9119,0.3343,538.4385,0.1673,1075.9115,1.6457,164.0639,0.7685,351.3338,0.3623,745.2388,2.6925,133.7047,0.8408,428.1637,0.43200000000000005,833.3333,0.6579,136.7989,0.0923,975.0813,0.064,1406.25
300255,常山药业,1.6575,54.2986,0.091,989.0110000000001,0.156,576.9231,3.5975,50.0347,0.1985,906.801,0.3431,524.6284,5.9547,45.3423,0.2969,909.3971,0.4583,589.1338,6.9817,51.5634,0.4205,856.1237,0.6318,569.8006,1.5465,58.1959,0.0896,1004.4643,0.1219,738.3101,2.9711,60.5836,0.1402,1283.8802,0.2454,733.4963,4.3619,61.8996,0.2546,1060.487,0.4031,669.809,4.9828,72.2485,0.4836,744.4169,0.6404,562.1487,0.8647,104.0823,0.0901,998.8901,0.1391,647.0165
600732,ST新梅,71.1405,1.2651,0.1023,879.7654,0.0979,919.3054,431.6117,0.41700000000000004,0.1504,1196.8085,0.1766,1019.2525,258.3577,1.0451,0.1873,1441.5376,0.2292,1178.0105,1126.131,0.3197,0.7161,502.7231,0.7584,474.6835,46.9107,1.9185,0.0575,1565.2174,0.0216,4166.6667,234.2721,0.7683,0.1521,1183.432,0.1311,1372.9977,104.851,2.5751,0.1596,1691.7293,0.0864,3125.0,172.5066,2.0869,0.3713,969.5664,0.1797,2003.3389,43.7569,2.0568,0.0888,1013.5135,0.0415,2168.6747
000965,天保基建,94.0445,0.9570000000000001,0.1541,584.0363,0.09699999999999999,927.8351,111.0131,1.6214,0.1932,931.677,0.124,1451.6129,139.0763,1.9414,0.2168,1245.3875,0.139,1942.4460000000001,255.3207,1.41,0.4301,837.0146,0.2551,1411.2113,48.1916,1.8675,0.0914,984.6827,0.0652,1380.3681,52.5248,3.427,0.0698,2578.7966,0.0721,2496.5326,61.0373,4.4235,0.0816,3308.8235,0.0765,3529.4118,212.8186,1.6916,0.2366,1521.5554,0.2297,1567.2616,123.1806,0.7306,0.0886,1015.8014,0.1103,815.9565
002322,理工环科,0.2391,376.4115,0.0786,1145.0382,0.0423,2127.6596,0.7157,251.502,0.3515,512.091,0.1352,1331.3609,1.1225,240.5345,0.4647,581.02,0.2117,1275.3897,2.2319999999999998,161.2903,1.4882,241.903,0.5047,713.295,0.4033,223.1589,0.1768,509.0498,0.1139,790.1668,0.9523,189.0161,0.4632,388.601,0.2786,646.0876,1.4725,183.3616,0.6826,395.5464,0.4107,657.4142,2.3927,150.4576,1.2803,281.1841,0.6494,554.3579,0.2623,343.1186,0.087,1034.4828,0.0663,1357.4661
300312,邦讯技术,0.0857,1050.175,0.0761,1182.6544,0.0438,2054.7945,0.2482,725.2216,0.233,772.5322,0.1277,1409.5536,0.3618,746.2687,0.3405,792.9515,0.1882,1434.644,0.5409,665.5574,0.5148,699.3007,0.2575,1398.0583,0.1385,649.8195,0.1191,755.6675,0.065,1384.6154,0.2889,623.053,0.2477,726.6855,0.1389,1295.8963,0.4198,643.1634,0.3736,722.6981,0.2076,1300.578,0.5807,619.9414,0.4815,747.6636,0.2708,1329.3944,0.1498,600.8011,0.0865,1040.4624,0.0764,1178.0105
300426,唐德影视,0.1541,584.0363,0.0448,2008.9286,0.0414,2173.913,0.628,286.6242,0.2496,721.1538,0.1735,1037.464,0.9565,282.2791,0.2831,953.7266,0.2409,1120.797,1.9125,188.2353,0.6346,567.2865,0.4427,813.1918,0.2274,395.7784,0.0465,1935.4839,0.0421,2137.7672,0.625,288.0,0.1507,1194.4260000000002,0.1358,1325.4786,0.902,299.3348,0.2315,1166.3067,0.2192,1231.7518,1.4062,256.0091,0.633,568.7204,0.4596,783.2898,0.1451,620.2619,0.0863,1042.8737,0.0606,1485.1485
600638,新黄浦,23.1234,3.8922,0.0795,1132.0755,0.0668,1347.3054,23.1176,7.7863,0.1131,1591.5119,0.0949,1896.7334,27.4074,9.8514,0.145,1862.069,0.11800000000000001,2288.1356,105.4067,3.4153,0.1645,2188.4498,0.156,2307.6923,202.138,0.4452,0.149,604.0268,0.1236,728.1553,107.0335,1.6817,0.2435,739.2197,0.1781,1010.6682,90.9805,2.9677,0.2716,994.1089999999999,0.2054,1314.5083,609.8268,0.5903,0.3283,1096.558,0.24600000000000002,1463.4146,2.6418,34.0677,0.0856,1051.4019,0.0611,1472.9951
002622,融钰集团,0.1897,474.4333,0.045,2000.0,0.0168,5357.1429,0.3794,474.4333,0.0753,2390.4382,0.0324,5555.5556,1.2225,220.8589,0.4424,610.3074,0.1254,2153.11,1.946,184.9949,1.0353,347.7253,0.2315,1555.0756,0.20800000000000002,432.6923,0.0703,1280.2276,0.0307,2931.5961,0.7701,233.7359,0.3225,558.1395,0.0973,1849.9486,1.4229,189.7533,0.6797,397.2341,0.2519,1071.8539,2.4665,145.9558,1.3608,264.5503,0.4661,772.3664,0.3179,283.1079,0.085,1058.8235,0.0694,1296.83
000548,湖南投资,2.0427,44.0593,0.0281,3202.847,0.0271,3321.0332,1.9921,90.3569,0.055,3272.7273,0.0578,3114.1869,3.1755,85.02600000000001,0.0783,3448.2759,0.0938,2878.4648,9.6051,37.4801,0.1128,3191.4894,0.13699999999999998,2627.7372,1.9838,45.3675,0.0211,4265.4028,0.0268,3358.2090000000003,10.9392,16.4546,0.6519,276.116,0.5418,332.2259,29.0792,9.285,0.6759,399.4674,0.583,463.1218,36.0417,9.9884,0.9826,366.3749,0.7395,486.8154,1.7691,50.8733,0.0844,1066.3507,0.0601,1497.5042
600067,冠城大通,2.02,44.5545,0.0922,976.1388,0.0777,1158.3012,3.9924,45.0857,0.1988,905.4326,0.1607,1120.0996,7.2758,37.1093,0.3645,740.7407,0.2965,910.6239,9.9966,36.0122,0.4748,758.2139999999999,0.4097,878.6917,3.7803,23.8076,0.1459,616.8609,0.165,545.4545,5.7352,31.3851,0.2297,783.6308,0.2534,710.3394,7.2322,37.333,0.3177,849.8584,0.3154,856.0558,10.5108,34.2505,0.4705,765.1435,0.4472,805.0089,1.7485,51.4727,0.0839,1072.7056,0.0702,1282.0513
300212,易华录,0.7838,114.8252,0.083,1084.3373,0.0959,938.4776,1.9473,92.4357,0.214,841.1215,0.2392,752.5084,2.9297,92.1596,0.3415,790.6296,0.3548,760.9921,3.4982,102.9101,0.5155,698.3511,0.4963,725.3677,0.5554,162.0454,0.1003,897.3081,0.0918,980.3922,1.301,138.3551,0.225,800.0,0.2017,892.4145,1.7954,150.3843,0.2945,916.8081,0.2822,956.7682,2.7936,128.866,0.556,647.482,0.4954,726.6855,0.4279,210.3295,0.0835,1077.8443,0.08199999999999999,1097.5610000000001
600095,哈高科,2.0537,43.8233,0.0717,1255.2301,0.071,1267.6056,3.8161,47.1686,0.1597,1127.1133,0.1512,1190.4762,5.1621,52.3043,0.2405,1122.6611,0.2133,1265.8228,8.2305,43.7397,0.4068,884.9558,0.3385,1063.5155,0.9711,92.6784,0.0635,1417.3228,0.0492,1829.2683,1.7732,101.5114,0.1247,1443.4643,0.08800000000000001,2045.4545,3.3513,80.5658,0.2377,1135.8856,0.1783,1514.3017,9.5222,37.8064,0.4565,788.6089999999999,0.3409,1056.0282,2.7352,32.9044,0.0832,1081.7308,0.0641,1404.0562
300354,东华测试,0.2661,338.2187,0.1134,793.6508,0.0534,1685.3933,0.8416,213.8783,0.3903,461.1837,0.1853,971.3977,1.3477,200.3413,0.6669,404.8583,0.3049,885.5362,2.1745,165.5553,1.1447,314.4929,0.5055,712.1662,0.2777,324.0907,0.1293,696.0557,0.07,1285.7143,0.7752,232.1981,0.4118,437.1054,0.2068,870.4062,1.2331,218.9603,0.662,407.855,0.337,801.1869,1.933,186.239,1.0841,332.0727,0.5266,683.6308,0.1907,471.9455,0.0829,1085.6454,0.0538,1672.8625
002252,上海莱士,3.8095,23.6251,0.192,468.75,0.0986,912.7789,7.9744,22.5722,0.4947,363.8569,0.1993,903.1611,8.0184,33.6726,0.7784,346.8654,0.292,924.6575,9.5878,37.5477,1.1107,324.1199,0.4276,841.9083,1.1217,80.2354,0.168,535.7143,0.0642,1401.8692,1.6869,106.7046,0.3725,483.2215,0.13699999999999998,1313.8686,2.2049,122.4545,0.5855,461.1443,0.2283,1182.6544,2.9156,123.4737,0.7151,503.4261,0.2963,1214.9848,0.3335,269.8651,0.0827,1088.2709,0.0486,1851.8519
300402,宝色股份,0.1018,884.0864,0.141,638.2979,0.0422,2132.7014,0.2309,779.5583,0.2731,659.0992,0.0933,1929.2605,0.4508,598.9352,0.4726,571.3077,0.1767,1528.0136,0.7716,466.56300000000005,0.7822,460.2403,0.2873,1253.0456,0.3451,260.79400000000004,0.2489,361.591,0.1184,760.1351,0.7866,228.833,0.6118,294.2138,0.2791,644.9301,1.072,251.8657,0.7894,342.0319,0.3513,768.5739,1.6663,216.0475,1.3318,270.3109,0.5625,640.0,0.124,725.8065,0.0826,1089.5884,0.0362,2486.1878
300696,爱乐达,,,,,,,,,,,,,,,,,,,1.7532,205.3388,0.7654,470.3423,0.6931,519.4056,0.1804,498.8914,0.1363,660.3081,0.0953,944.3861,0.6162,292.113,0.4138,434.9928,0.3381,532.3869,0.7493,360.3363,0.4678,577.1697,0.20199999999999999,1336.6337,1.41,255.3191,0.8379,429.6455,0.3573,1007.5567,0.2086,431.4477,0.0821,1096.2241,0.0334,2694.6108
000058,深赛格,1.9487,46.1846,0.2922,308.0082,0.1406,640.1138,4.0826,44.0896,0.6297,285.8504,0.2827,636.7174,6.0151,44.887,0.8135,331.8992,0.3837,703.6747,9.0203,39.91,1.0989,327.6003,0.514,700.3891,5.0586,17.7915,0.1082,831.793,0.091,989.0110000000001,9.039,19.9137,0.1996,901.8036,0.1712,1051.4019,12.0458,22.4145,0.2827,955.0761,0.2484,1086.9565,35.1281,10.2482,0.6735,534.5212,0.6082,591.9106,4.9708,18.1057,0.081,1111.1111,0.0787,1143.5832
000961,中南建设,0.8481,106.1196,0.063,1428.5714,0.0578,1557.0934,2.1464,83.8613,0.1654,1088.2709,0.1454,1237.9642,3.056,88.3508,0.2302,1172.8931,0.2049,1317.7160000000001,5.4858,65.624,0.413,871.6707,0.3491,1031.2231,0.9091,98.999,0.0603,1492.5373,0.0511,1761.2524,1.9503,92.2935,0.1312,1371.9512,0.1069,1683.8167,2.8553,94.561,0.1832,1473.7991,0.1504,1795.2128,4.4151,81.5384,0.2763,1302.9316,0.2227,1616.5245,1.5159,59.3707,0.0797,1129.2346,0.0657,1369.8629999999998
601992,金隅集团,1.1068,81.3155,0.1018,884.0864,0.0821,1096.2241,3.5211,51.1204,0.3204,561.7978,0.2611,689.3910000000001,4.763999999999999,56.6751,0.4511,598.5369,0.3528,765.3061,6.0536,59.4687,0.6187,581.8652,0.4572,787.4016,1.2603,71.4116,0.1223,735.8953,0.0943,954.4008,3.2437,55.4922,0.2871,626.9592,0.2325,774.1935,4.9458,54.5918,0.4399,613.7759,0.3579,754.4007,7.6832,46.8555,0.5853,615.0692,0.4841,743.648,1.3246,67.945,0.0776,1159.7938,0.0687,1310.0437
002059,云南旅游,0.3633,247.7291,0.0754,1193.634,0.0624,1442.3077,1.7329,103.8721,0.3008,598.4043,0.266,676.6917,2.7402,98.53299999999999,0.4712,573.0051,0.3822,706.4364,3.5742,100.7218,0.7127,505.1214,0.5994,600.6006,0.5574,161.4639,0.0995,904.5226,0.0873,1030.9278,1.3674,131.6367,0.2226,808.6253,0.1968,914.6341,2.2189,121.6819,0.3444,783.9721,0.2954,914.0149,4.0813,88.2072,0.6588,546.4481,0.5746,626.5228,0.5429999999999999,165.7459,0.0772,1165.8031,0.0611,1472.9951
002665,首航节能,0.1108,812.2744,0.2853,315.4574,0.0497,1810.8652,0.2992,601.6043,0.8661,207.8282,0.1438,1251.7385,0.5221,517.1423,1.4492,186.3097,0.2397,1126.4080000000001,0.7403,486.2893,2.2346,161.1027,0.3424,1051.4019,0.0352,2556.8182,0.0737,1221.1669,0.0164,5487.8049,0.6545,275.0191,1.87,96.2567,0.3377,533.0175,0.9708,278.1211,2.7664,97.5998,0.2509,1076.1259,1.2494,288.1383,2.6711,134.7759,0.3014,1194.4260000000002,0.0458,1965.0655,0.0758,1187.3351,0.0072,12500.0
300469,信息发展,0.2066,435.6244,0.1273,706.9914,0.0643,1399.6889999999999,0.7976,225.67700000000002,0.6920000000000001,260.1156,0.29600000000000004,608.1081,1.1876,227.3493,1.0479,257.6582,0.4509,598.8024,2.2483,160.121,2.0,180.0,0.7981,451.0713,0.1772,507.9007,0.1261,713.7193,0.0703,1280.2276,0.6702,268.5765,0.6381,282.0874,0.28300000000000003,636.0424,1.0538,256.2156,0.9344,288.9555,0.449,601.3363,1.9025,189.2247,1.4817,242.9642,0.7163,502.5827,0.1405,640.5694,0.0754,1193.634,0.0507,1775.1479
601188,龙江交通,17.6897,5.0877,0.0302,2980.1325,0.0557,1615.7989,29.5484,6.0917,0.067,2686.5672,0.1177,1529.3118,56.3607,4.7906,0.0981,2752.2936,0.1799,1500.8338,85.8721,4.1923,0.1243,2896.2188,0.2217,1623.816,25.6912,3.5031,0.0239,3765.6904,0.0416,2163.4615,54.457,3.3054,0.0515,3495.1456,0.0866,2078.5219,82.0717,3.2898,0.0832,3245.1923,0.1367,1975.128,448.8138,0.8021,0.9556,376.7267,0.7557,476.3795,46.1102,1.9518,0.0752,1196.8085,0.066,1363.6364
600649,城投控股,4.3026,20.9176,0.0799,1126.4080000000001,0.077,1168.8312,10.8471,16.5943,0.1962,917.4312,0.2127,846.2623,14.7463,18.3097,0.3269,825.9407,0.3314,814.7254,34.7686,10.3542,0.4307,835.8486,0.342,1052.6316,5.4157,16.6184,0.0301,2990.0332,0.0249,3614.4578,11.4984,15.6544,0.0658,2735.5623,0.0539,3339.5176,13.7917,19.577,0.076,3552.6316,0.0668,4041.9162,28.1829,12.7737,0.131,2748.0916,0.1083,3324.0997,44.0406,2.0436,0.0749,1201.6021,0.0866,1039.261
002244,滨江集团,65.2815,1.3786,0.106,849.0566,0.11199999999999999,803.5714,81.3524,2.2126,0.1953,921.659,0.2026,888.4501,102.5221,2.6336,0.3529,765.0893,0.3327,811.5419,187.4748,1.9203,0.5133,701.3442,0.4691,767.427,7.5878,11.8611,0.0287,3135.8885,0.0275,3272.7273,32.496,5.5391,0.1104,1630.4348,0.1098,1639.3443,30.8383,8.7553,0.14400000000000002,1875.0,0.139,1942.4460000000001,79.054,4.5538,0.3802,946.8701,0.2835,1269.8413,11.0946,8.1121,0.0747,1204.8193,0.0586,1535.8362
600716,凤凰股份,,,0.0228,3947.3684,0.0258,3488.3721,,,0.0996,1807.2289,0.0994,1810.8652,,,0.1329,2031.6027,0.1319,2047.0053,,,0.2105,1710.2138,0.2292,1570.6806,,,0.02,4500.0,0.0211,4265.4028,,,0.0598,3010.0334,0.0489,3680.9816,,,0.1048,2576.3359,0.0845,3195.2663,,,0.2262,1591.5119,0.1629,2209.9448,,,0.0745,1208.0537,0.0464,1939.6552
002414,高德红外,0.1885,477.4536,0.0887,1014.6561,0.0631,1426.3074,0.4561,394.6503,0.1808,995.5752,0.1639,1098.2306,0.7154,377.4112,0.2976,907.2581,0.2257,1196.2782,1.2396,290.4163,0.5494,655.2603,0.3788,950.3696,0.1482,607.2874,0.0549,1639.3443,0.0469,1918.9765,0.4043,445.214,0.1478,1217.862,0.1302,1382.4885,0.5886,458.7156,0.2217,1217.862,0.19399999999999998,1391.7526,1.2642,284.7651,0.6926,519.7805,0.42700000000000005,843.0913,0.1719,523.5602,0.0743,1211.3055,0.065,1384.6154
000029,深深房A,3.3154,27.146,0.1201,749.3755,0.0916,982.5328,8.0873,22.2571,0.3906,460.8295,0.2939,612.4532,11.753,22.9729,0.6338,426.0019,0.4921,548.669,21.3005,16.901,0.86,418.6047,0.6911,520.9087,2.3004,39.1236,0.114,789.4737,0.0833,1080.4322,5.0059,35.9576,0.2828,636.4922,0.2257,797.5188,7.0391,38.3572,0.3763,717.5126,0.2963,911.2386,10.9696,32.818000000000005,0.551,653.3575,0.4183,860.6263,1.1673,77.101,0.0742,1212.938,0.0452,1991.1504
600647,同达创业,1.3619999999999999,66.0793,0.1563,575.8157,0.0394,2284.264,3.1843,56.5273,0.2721,661.5215,0.0677,2658.7888,4.0867,66.068,0.3419,789.7046,0.0895,3016.7598,9.1694,39.260999999999996,0.5015,717.8465,0.2066,1742.4976,3.8056,23.6494,0.0664,1355.4217,0.0395,2278.481,4.7161,38.1671,0.0995,1809.0452,0.0559,3220.0358,5.5111,48.992,0.1399,1929.95,0.0689,3918.7228,6.8821,52.3096,0.1716,2097.9021,0.0781,4609.475,6.5511,13.7382,0.0739,1217.862,0.0376,2393.617
